"country_topic","party","election","num_speeches","doc_id","country","topic","wf_score","wf_se"
"Austria_Environment - Growth",42520,2019,41,31,"Austria","Environment - Growth",1.15466721366845,0.105616337432968
"Austria_Environment - Growth",42710,2006,18,32,"Austria","Environment - Growth",-1.81223534635243,0.204825836924738
"Austria_Environment - Growth",42710,2008,14,33,"Austria","Environment - Growth",-0.755041889915754,0.235978117483449
"Austria_Environment - Growth",42951,2013,55,34,"Austria","Environment - Growth",0.0846658536385345,0.111457931396098
"Austria_Labour and Social Welfare",42110,1999,344,1,"Austria","Labour and Social Welfare",-0.557869820746112,0.0692478492667631
"Austria_Labour and Social Welfare",42110,2002,189,2,"Austria","Labour and Social Welfare",-0.0163150056658317,0.10481963972494
"Austria_Labour and Social Welfare",42110,2006,149,3,"Austria","Labour and Social Welfare",-0.972228035686905,0.086517238809062
"Austria_Labour and Social Welfare",42110,2008,199,4,"Austria","Labour and Social Welfare",-1.28964070183218,0.0959967134975202
"Austria_Labour and Social Welfare",42110,2013,583,5,"Austria","Labour and Social Welfare",-0.918375685822381,0.0387027239114249
"Austria_Labour and Social Welfare",42110,2017,282,6,"Austria","Labour and Social Welfare",-0.573909868499931,0.0571283622461698
"Austria_Labour and Social Welfare",42110,2019,488,7,"Austria","Labour and Social Welfare",-0.456015774405409,0.0452017094507202
"Austria_Labour and Social Welfare",42120,2017,12,8,"Austria","Labour and Social Welfare",-1.40060415066905,0.448991396388667
"Austria_Labour and Social Welfare",42220,2008,50,9,"Austria","Labour and Social Welfare",-1.40645217346934,0.180268479944843
"Austria_Labour and Social Welfare",42320,1999,244,10,"Austria","Labour and Social Welfare",0.637836858995476,0.0957490498524062
"Austria_Labour and Social Welfare",42320,2002,346,11,"Austria","Labour and Social Welfare",0.690332322310099,0.0790760370362371
"Austria_Labour and Social Welfare",42320,2006,205,12,"Austria","Labour and Social Welfare",0.485431250451691,0.100438622523056
"Austria_Labour and Social Welfare",42320,2008,359,13,"Austria","Labour and Social Welfare",0.321635904141142,0.0730759710749648
"Austria_Labour and Social Welfare",42320,2013,260,14,"Austria","Labour and Social Welfare",-0.275732520984376,0.0632098918611344
"Austria_Labour and Social Welfare",42320,2017,823,15,"Austria","Labour and Social Welfare",-0.965063414132515,0.0344064876171956
"Austria_Labour and Social Welfare",42320,2019,796,16,"Austria","Labour and Social Welfare",-1.34817938965865,0.0340996009311386
"Austria_Labour and Social Welfare",42420,1999,50,17,"Austria","Labour and Social Welfare",1.1008181194378,0.18415235595645
"Austria_Labour and Social Welfare",42420,2002,607,18,"Austria","Labour and Social Welfare",2.27408618598568,0.053856134321701
"Austria_Labour and Social Welfare",42420,2006,66,19,"Austria","Labour and Social Welfare",0.300757148236303,0.162606548846935
"Austria_Labour and Social Welfare",42420,2008,113,20,"Austria","Labour and Social Welfare",-0.285173941868161,0.122139484624343
"Austria_Labour and Social Welfare",42420,2013,30,21,"Austria","Labour and Social Welfare",-0.131373706896015,0.217102053419673
"Austria_Labour and Social Welfare",42420,2017,88,22,"Austria","Labour and Social Welfare",0.488776408410383,0.115423901098937
"Austria_Labour and Social Welfare",42420,2019,39,23,"Austria","Labour and Social Welfare",-0.210182965222904,0.203991703613422
"Austria_Labour and Social Welfare",42430,2013,175,24,"Austria","Labour and Social Welfare",-0.228848916723367,0.0774950739939653
"Austria_Labour and Social Welfare",42430,2017,28,25,"Austria","Labour and Social Welfare",-0.685417614334537,0.218045123373105
"Austria_Labour and Social Welfare",42430,2019,195,26,"Austria","Labour and Social Welfare",0.0558158237442089,0.0763592000619976
"Austria_Labour and Social Welfare",42520,1999,503,27,"Austria","Labour and Social Welfare",0.843735129680861,0.0663226377417682
"Austria_Labour and Social Welfare",42520,2002,456,28,"Austria","Labour and Social Welfare",1.5269051337695,0.0637657865501593
"Austria_Labour and Social Welfare",42520,2006,462,29,"Austria","Labour and Social Welfare",0.846136142158326,0.0705735654404602
"Austria_Labour and Social Welfare",42520,2008,222,30,"Austria","Labour and Social Welfare",0.462434572767672,0.103151787799852
"Austria_Labour and Social Welfare",42520,2013,214,31,"Austria","Labour and Social Welfare",0.89922048046564,0.0823370386919664
"Austria_Labour and Social Welfare",42520,2017,574,32,"Austria","Labour and Social Welfare",-0.606959531194866,0.0432304988869551
"Austria_Labour and Social Welfare",42520,2019,146,33,"Austria","Labour and Social Welfare",-0.314260576623608,0.0821835335464498
"Austria_Labour and Social Welfare",42710,2006,129,34,"Austria","Labour and Social Welfare",3.01334071751975,0.0848251106293845
"Austria_Labour and Social Welfare",42710,2008,118,35,"Austria","Labour and Social Welfare",-0.927365546789165,0.104257058308729
"Austria_Labour and Social Welfare",42951,2013,167,36,"Austria","Labour and Social Welfare",-0.377292856849248,0.0848751359821295
"Austria_Immigration",42110,1999,20,1,"Austria","Immigration",0.125428772200907,0.309742289534938
"Austria_Immigration",42110,2002,30,2,"Austria","Immigration",1.39649027017873,0.152952898777881
"Austria_Immigration",42110,2006,34,3,"Austria","Immigration",0.750444080485489,0.161246415686957
"Austria_Immigration",42110,2008,36,4,"Austria","Immigration",0.589647138692811,0.272104245836541
"Austria_Immigration",42110,2013,81,5,"Austria","Immigration",0.828546291587839,0.094377131013862
"Austria_Immigration",42110,2017,22,6,"Austria","Immigration",1.33348418024041,0.156251872356023
"Austria_Immigration",42110,2019,61,7,"Austria","Immigration",0.155581902728215,0.130412474370491
"Austria_Immigration",42120,2017,3,8,"Austria","Immigration",0.675489684274062,0.55518537841241
"Austria_Immigration",42220,2008,3,9,"Austria","Immigration",-0.659589163240635,0.732476380777531
"Austria_Immigration",42320,1999,9,10,"Austria","Immigration",0.772500118576634,0.340795549614682
"Austria_Immigration",42320,2002,34,11,"Austria","Immigration",1.07084122044148,0.14458542370665
"Austria_Immigration",42320,2006,36,12,"Austria","Immigration",0.698414121754487,0.164741971455928
"Austria_Immigration",42320,2008,42,13,"Austria","Immigration",0.857439718528684,0.141507499308516
"Austria_Immigration",42320,2013,15,14,"Austria","Immigration",0.473548748330273,0.223511185387548
"Austria_Immigration",42320,2017,91,15,"Austria","Immigration",0.575096458696094,0.117374789183778
"Austria_Immigration",42320,2019,46,16,"Austria","Immigration",0.382208951108332,0.158490765083802
"Austria_Immigration",42420,1999,78,17,"Austria","Immigration",-4.07891566134544,0.180862107531505
"Austria_Immigration",42420,2002,68,18,"Austria","Immigration",-0.525966658370094,0.188892462923331
"Austria_Immigration",42420,2006,33,19,"Austria","Immigration",-1.28503286716646,0.260927995865177
"Austria_Immigration",42420,2008,40,20,"Austria","Immigration",-0.714605720692832,0.225363482758517
"Austria_Immigration",42420,2013,22,21,"Austria","Immigration",-1.18054453021447,0.281689485476766
"Austria_Immigration",42420,2017,41,22,"Austria","Immigration",-1.14227546771655,0.220919843984371
"Austria_Immigration",42420,2019,33,23,"Austria","Immigration",-0.639455956447309,0.258575015599086
"Austria_Immigration",42430,2013,50,24,"Austria","Immigration",0.0642003105500708,0.159868760625604
"Austria_Immigration",42430,2017,6,25,"Austria","Immigration",-0.32895555819029,0.40143028174729
"Austria_Immigration",42430,2019,85,26,"Austria","Immigration",0.833195339734689,0.0934134314371001
"Austria_Immigration",42520,1999,52,27,"Austria","Immigration",-0.548801274239487,0.186925930174798
"Austria_Immigration",42520,2002,37,28,"Austria","Immigration",-0.135201052654007,0.201637681907509
"Austria_Immigration",42520,2006,167,29,"Austria","Immigration",-0.826390828574701,0.152029995225096
"Austria_Immigration",42520,2008,47,30,"Austria","Immigration",-0.00785624282443554,0.208452811526906
"Austria_Immigration",42520,2013,31,31,"Austria","Immigration",0.235005050534448,0.208636713002266
"Austria_Immigration",42520,2017,199,32,"Austria","Immigration",0.193733055128233,0.0807542717606867
"Austria_Immigration",42520,2019,73,33,"Austria","Immigration",0.253621119578571,0.117633840842787
"Austria_Immigration",42710,2006,47,34,"Austria","Immigration",-0.0963645472901043,0.198806985853439
"Austria_Immigration",42710,2008,19,35,"Austria","Immigration",-0.722789207554278,0.335769500869396
"Austria_Immigration",42951,2013,22,36,"Austria","Immigration",0.627828203170631,0.221516541982282
"Austria_European Integration",42110,1999,22,1,"Austria","European Integration",-0.34744581745832,0.500567240534097
"Austria_European Integration",42110,2002,16,2,"Austria","European Integration",1.22819496142075,0.482388793112632
"Austria_European Integration",42110,2006,36,3,"Austria","European Integration",0.618061625813528,0.301183514984812
"Austria_European Integration",42110,2008,57,4,"Austria","European Integration",1.23788717168736,0.255419900477668
"Austria_European Integration",42110,2013,47,5,"Austria","European Integration",0.913247338695691,0.211927442705844
"Austria_European Integration",42110,2017,29,6,"Austria","European Integration",0.770118281982234,0.258563425920924
"Austria_European Integration",42110,2019,39,7,"Austria","European Integration",0.649370364455684,0.216649471964463
"Austria_European Integration",42320,1999,41,9,"Austria","European Integration",0.698561172761535,0.236844264523399
"Austria_European Integration",42320,2002,26,10,"Austria","European Integration",0.927247775368622,0.260299580617702
"Austria_European Integration",42320,2006,30,11,"Austria","European Integration",1.00246503193604,0.257427689423422
"Austria_European Integration",42320,2008,54,12,"Austria","European Integration",0.789616467747692,0.228763266647598
"Austria_European Integration",42320,2013,8,13,"Austria","European Integration",-0.647929551792763,0.505971744613169
"Austria_European Integration",42320,2017,47,14,"Austria","European Integration",1.46854880774662,0.201410885518367
"Austria_European Integration",42320,2019,7,15,"Austria","European Integration",1.3783715761295,0.503842354007387
"Austria_European Integration",42420,1999,35,16,"Austria","European Integration",-1.69000647902462,0.361868427857383
"Austria_European Integration",42420,2002,51,17,"Austria","European Integration",-0.86356431620401,0.336221151232925
"Austria_European Integration",42420,2006,15,18,"Austria","European Integration",-0.226867951352262,0.532769123603463
"Austria_European Integration",42420,2008,20,19,"Austria","European Integration",-1.66789709084511,0.489064515838823
"Austria_European Integration",42420,2013,5,20,"Austria","European Integration",-0.292270108238894,0.756909129655272
"Austria_European Integration",42420,2017,15,21,"Austria","European Integration",-0.493946035315244,0.499408726210295
"Austria_European Integration",42420,2019,14,22,"Austria","European Integration",0.0708545477833192,0.512230755968812
"Austria_European Integration",42430,2013,20,23,"Austria","European Integration",0.163960306211712,0.371121213729558
"Austria_European Integration",42430,2017,13,24,"Austria","European Integration",-0.243426462587803,0.463134313381237
"Austria_European Integration",42430,2019,64,25,"Austria","European Integration",-0.369979452331433,0.229347804657581
"Austria_European Integration",42520,1999,108,26,"Austria","European Integration",-1.48496213297378,0.213389634963614
"Austria_European Integration",42520,2002,129,27,"Austria","European Integration",-2.43042850830197,0.175587550951951
"Austria_European Integration",42520,2006,107,28,"Austria","European Integration",-0.838811274146292,0.223400823673189
"Austria_European Integration",42520,2008,42,29,"Austria","European Integration",0.0615842257239328,0.329340231378971
"Austria_European Integration",42520,2013,32,30,"Austria","European Integration",-0.375930440299504,0.268319112204858
"Austria_European Integration",42520,2017,44,31,"Austria","European Integration",1.30203681377868,0.175891771554567
"Austria_European Integration",42520,2019,50,32,"Austria","European Integration",-0.260554685685858,0.24571504218756
"Austria_European Integration",42710,2006,25,33,"Austria","European Integration",-1.38624881422561,0.447398377702849
"Austria_European Integration",42710,2008,3,34,"Austria","European Integration",-0.308939683554962,0.830511793947009
"Austria_European Integration",42951,2013,49,35,"Austria","European Integration",0.649082335095535,0.241196296908035
"Austria_Economics",42110,1999,63,1,"Austria","Economics",0.699517560104373,0.182787952896787
"Austria_Economics",42110,2002,103,2,"Austria","Economics",1.15003000846717,0.128322459020804
"Austria_Economics",42110,2006,86,3,"Austria","Economics",0.656173967761242,0.130464757231712
"Austria_Economics",42110,2008,50,4,"Austria","Economics",-0.302514514014559,0.217683090806742
"Austria_Economics",42110,2013,307,5,"Austria","Economics",-1.60875019203062,0.0556860229154239
"Austria_Economics",42110,2017,120,6,"Austria","Economics",-0.824629545189907,0.0877673414058263
"Austria_Economics",42110,2019,226,7,"Austria","Economics",-0.717188876417952,0.0695441813958813
"Austria_Economics",42120,2017,10,8,"Austria","Economics",-0.964513721663652,0.485687320595467
"Austria_Economics",42220,2008,18,9,"Austria","Economics",-0.106242463804264,0.411313654529767
"Austria_Economics",42320,1999,193,10,"Austria","Economics",1.5773004558128,0.0739631715645252
"Austria_Economics",42320,2002,218,11,"Austria","Economics",1.01866083314759,0.0807125289501125
"Austria_Economics",42320,2006,117,12,"Austria","Economics",0.958314741618154,0.108127307543607
"Austria_Economics",42320,2008,176,13,"Austria","Economics",0.706611396765058,0.0889464310689452
"Austria_Economics",42320,2013,149,14,"Austria","Economics",-0.0486934135710981,0.0791746448020531
"Austria_Economics",42320,2017,612,15,"Austria","Economics",-0.706312470414372,0.0437017562674082
"Austria_Economics",42320,2019,225,16,"Austria","Economics",-1.49533453583284,0.0704659398852512
"Austria_Economics",42420,1999,101,17,"Austria","Economics",0.474174607804369,0.107090530933867
"Austria_Economics",42420,2002,580,18,"Austria","Economics",1.40502159987462,0.0419916769561721
"Austria_Economics",42420,2006,41,19,"Austria","Economics",-0.298804715373293,0.182955720683284
"Austria_Economics",42420,2008,58,20,"Austria","Economics",0.39676532080794,0.182266702762686
"Austria_Economics",42420,2013,8,21,"Austria","Economics",-0.703237030220953,0.350335922774003
"Austria_Economics",42420,2017,58,22,"Austria","Economics",0.142391507176575,0.129668366700959
"Austria_Economics",42420,2019,33,23,"Austria","Economics",0.383785244746503,0.19696930545307
"Austria_Economics",42430,2013,137,24,"Austria","Economics",-0.966426839718323,0.0871682904263372
"Austria_Economics",42430,2017,10,25,"Austria","Economics",-1.4657579323202,0.288075670592671
"Austria_Economics",42430,2019,104,26,"Austria","Economics",-0.67887113676508,0.0938926406418037
"Austria_Economics",42520,1999,633,27,"Austria","Economics",1.18756350316095,0.0484204769127023
"Austria_Economics",42520,2002,465,28,"Austria","Economics",1.22494476904267,0.0497842889081485
"Austria_Economics",42520,2006,274,29,"Austria","Economics",1.23786567018809,0.0664463348433657
"Austria_Economics",42520,2008,45,30,"Austria","Economics",0.74841663384502,0.174654550246507
"Austria_Economics",42520,2013,245,31,"Austria","Economics",0.374630727203914,0.0647610193703484
"Austria_Economics",42520,2017,623,32,"Austria","Economics",-1.35319841953469,0.0400329114352256
"Austria_Economics",42520,2019,102,33,"Austria","Economics",-0.583780625865221,0.0977133095988385
"Austria_Economics",42710,2006,76,34,"Austria","Economics",0.770513211499867,0.132634770536888
"Austria_Economics",42710,2008,47,35,"Austria","Economics",0.0973212543221492,0.188792987791394
"Austria_Economics",42951,2013,243,36,"Austria","Economics",-2.38574658061204,0.0629461237457947
"Switzerland_Environment - Growth",43020,2019,37,1,"Switzerland","Environment - Growth",0.397591999092971,0.176159061434069
"Switzerland_Environment - Growth",43110,1999,77,2,"Switzerland","Environment - Growth",1.24508287293636,0.0951984693707973
"Switzerland_Environment - Growth",43110,2003,63,3,"Switzerland","Environment - Growth",1.57791163437269,0.116983746000228
"Switzerland_Environment - Growth",43110,2007,305,4,"Switzerland","Environment - Growth",0.644565420642039,0.0536976502693667
"Switzerland_Environment - Growth",43110,2011,199,5,"Switzerland","Environment - Growth",0.816169501004017,0.0585915282280937
"Switzerland_Environment - Growth",43110,2015,156,6,"Switzerland","Environment - Growth",1.64885201554933,0.0520371013975639
"Switzerland_Environment - Growth",43110,2019,217,7,"Switzerland","Environment - Growth",1.47662663890835,0.0442628271634471
"Switzerland_Environment - Growth",43120,2007,50,8,"Switzerland","Environment - Growth",0.683854995044321,0.124255924360109
"Switzerland_Environment - Growth",43120,2011,28,9,"Switzerland","Environment - Growth",0.726632650588562,0.164317878813464
"Switzerland_Environment - Growth",43120,2015,60,10,"Switzerland","Environment - Growth",0.295927837129889,0.114600892961419
"Switzerland_Environment - Growth",43120,2019,32,11,"Switzerland","Environment - Growth",0.527737161049774,0.162714814546529
"Switzerland_Environment - Growth",43220,2003,27,12,"Switzerland","Environment - Growth",0.789283345709578,0.234949916093888
"Switzerland_Environment - Growth",43220,2007,7,13,"Switzerland","Environment - Growth",-0.016127420310083,0.398138488464032
"Switzerland_Environment - Growth",43220,2015,21,14,"Switzerland","Environment - Growth",0.444286166506689,0.248318166288514
"Switzerland_Environment - Growth",43220,2019,66,15,"Switzerland","Environment - Growth",0.131920063103743,0.13698709475486
"Switzerland_Environment - Growth",43320,1999,37,16,"Switzerland","Environment - Growth",-0.0372270294270752,0.185552627647302
"Switzerland_Environment - Growth",43320,2003,78,17,"Switzerland","Environment - Growth",0.66312384381789,0.121313304123227
"Switzerland_Environment - Growth",43320,2007,192,18,"Switzerland","Environment - Growth",0.268817369472608,0.0713547481449104
"Switzerland_Environment - Growth",43320,2011,4,19,"Switzerland","Environment - Growth",0.429970497092981,0.424916866629115
"Switzerland_Environment - Growth",43320,2015,6,20,"Switzerland","Environment - Growth",0.330744446308301,0.329048715714103
"Switzerland_Environment - Growth",43320,2019,23,21,"Switzerland","Environment - Growth",-0.895219446956745,0.263892500526733
"Switzerland_Environment - Growth",43420,1999,6,22,"Switzerland","Environment - Growth",0.259557944253158,0.421730359493989
"Switzerland_Environment - Growth",43420,2007,5,23,"Switzerland","Environment - Growth",-0.999559585099567,0.515936360902038
"Switzerland_Environment - Growth",43420,2011,18,24,"Switzerland","Environment - Growth",-1.12863772752992,0.295460627815574
"Switzerland_Environment - Growth",43420,2015,16,25,"Switzerland","Environment - Growth",-0.808941076276894,0.367815397620553
"Switzerland_Environment - Growth",43420,2019,69,26,"Switzerland","Environment - Growth",-1.02998778245924,0.146480545420466
"Switzerland_Environment - Growth",43520,2007,35,27,"Switzerland","Environment - Growth",0.201565802716613,0.176517899228762
"Switzerland_Environment - Growth",43520,2011,33,28,"Switzerland","Environment - Growth",0.0418068687776677,0.165710586560946
"Switzerland_Environment - Growth",43520,2015,13,29,"Switzerland","Environment - Growth",-0.269068605106766,0.280805880457518
"Switzerland_Environment - Growth",43520,2019,47,30,"Switzerland","Environment - Growth",-0.703119753233421,0.202107092458088
"Switzerland_Environment - Growth",43530,1999,10,31,"Switzerland","Environment - Growth",0.563658896473814,0.278703188574489
"Switzerland_Environment - Growth",43530,2003,11,32,"Switzerland","Environment - Growth",1.28860254765633,0.269246541210653
"Switzerland_Environment - Growth",43530,2007,28,33,"Switzerland","Environment - Growth",0.762825327094753,0.157509965731404
"Switzerland_Environment - Growth",43530,2011,4,34,"Switzerland","Environment - Growth",0.286124495478412,0.428347377583796
"Switzerland_Environment - Growth",43530,2015,91,35,"Switzerland","Environment - Growth",0.573275606871153,0.116107746744188
"Switzerland_Environment - Growth",43530,2019,56,36,"Switzerland","Environment - Growth",-0.262599580727305,0.160921137885752
"Switzerland_Environment - Growth",43531,2003,8,37,"Switzerland","Environment - Growth",-2.04313690009753,0.347994508046394
"Switzerland_Environment - Growth",43540,2007,14,38,"Switzerland","Environment - Growth",-0.870025593580119,0.286088997651544
"Switzerland_Environment - Growth",43540,2011,44,39,"Switzerland","Environment - Growth",0.49603254402086,0.140231897811052
"Switzerland_Environment - Growth",43711,2003,3,40,"Switzerland","Environment - Growth",0.881691253229612,0.410683209883005
"Switzerland_Environment - Growth",43711,2007,5,41,"Switzerland","Environment - Growth",0.916074544044651,0.395503493476021
"Switzerland_Environment - Growth",43711,2019,42,42,"Switzerland","Environment - Growth",0.129153347461878,0.141979779526234
"Switzerland_Environment - Growth",43810,1999,25,43,"Switzerland","Environment - Growth",-0.713159741753148,0.228486481849171
"Switzerland_Environment - Growth",43810,2003,11,44,"Switzerland","Environment - Growth",0.0570634154085483,0.34479474573664
"Switzerland_Environment - Growth",43810,2007,46,45,"Switzerland","Environment - Growth",-1.20670316252767,0.176221134355616
"Switzerland_Environment - Growth",43810,2011,1,46,"Switzerland","Environment - Growth",-1.43400164276013,0.681368006599852
"Switzerland_Environment - Growth",43810,2015,26,47,"Switzerland","Environment - Growth",0.399641903500463,0.182468538822595
"Switzerland_Environment - Growth",43810,2019,71,48,"Switzerland","Environment - Growth",0.125658907659886,0.126758141347963
"Switzerland_Environment - Growth",43811,2011,23,49,"Switzerland","Environment - Growth",-1.93850554903471,0.241971210138321
"Switzerland_Environment - Growth",43811,2015,19,50,"Switzerland","Environment - Growth",-2.34135549012992,0.221541780976554
"Switzerland_Environment - Growth",43811,2019,85,51,"Switzerland","Environment - Growth",-2.98267309652545,0.0803853905954561
"Switzerland_Environment - Growth",43902,2011,2,52,"Switzerland","Environment - Growth",-0.401782679442192,0.63206679190857
"Switzerland_Immigration",43020,2019,18,1,"Switzerland","Immigration",-0.748083463391912,0.094520263514081
"Switzerland_Immigration",43110,1999,7,2,"Switzerland","Immigration",3.91567534338405,0.0334230952817971
"Switzerland_Immigration",43110,2003,5,3,"Switzerland","Immigration",1.05084494354652,0.328147482755167
"Switzerland_Immigration",43110,2007,6,4,"Switzerland","Immigration",0.236110556996674,0.209924746590692
"Switzerland_Immigration",43110,2011,6,5,"Switzerland","Immigration",0.912310660532004,0.203548151725336
"Switzerland_Immigration",43110,2015,32,6,"Switzerland","Immigration",-0.804657821221877,0.0803319194695599
"Switzerland_Immigration",43110,2019,20,7,"Switzerland","Immigration",-1.17647477644339,0.0829395787915529
"Switzerland_Immigration",43120,2011,3,9,"Switzerland","Immigration",0.264120505942428,0.698696607153561
"Switzerland_Immigration",43120,2015,10,10,"Switzerland","Immigration",0.671170598727077,0.161969643802112
"Switzerland_Immigration",43120,2019,7,11,"Switzerland","Immigration",0.479091763708448,0.207401116778153
"Switzerland_Immigration",43220,2003,8,12,"Switzerland","Immigration",0.422962281683895,0.331086554497364
"Switzerland_Immigration",43220,2015,9,13,"Switzerland","Immigration",-0.549218276204664,0.176890118399131
"Switzerland_Immigration",43220,2019,19,14,"Switzerland","Immigration",-0.393427840583677,0.131384496553275
"Switzerland_Immigration",43320,1999,6,15,"Switzerland","Immigration",0.948474344391127,0.176624232076618
"Switzerland_Immigration",43320,2003,15,16,"Switzerland","Immigration",0.508530053880576,0.181063156833109
"Switzerland_Immigration",43320,2007,29,17,"Switzerland","Immigration",-0.29682571630347,0.105636746686949
"Switzerland_Immigration",43320,2015,2,18,"Switzerland","Immigration",1.96286168089922,0.0868571791371687
"Switzerland_Immigration",43320,2019,7,19,"Switzerland","Immigration",-0.748693544774578,0.19954262711482
"Switzerland_Immigration",43420,1999,24,20,"Switzerland","Immigration",-0.803652743895366,0.10652390684105
"Switzerland_Immigration",43420,2007,9,21,"Switzerland","Immigration",1.53801775969407,0.0904535430188325
"Switzerland_Immigration",43420,2011,20,22,"Switzerland","Immigration",-0.120085740458293,0.161649582625312
"Switzerland_Immigration",43420,2015,14,23,"Switzerland","Immigration",-0.270374086320905,0.182130974320796
"Switzerland_Immigration",43420,2019,74,24,"Switzerland","Immigration",-0.351664507873806,0.0703731394996503
"Switzerland_Immigration",43520,2007,3,25,"Switzerland","Immigration",0.257823744437047,0.376331549035864
"Switzerland_Immigration",43520,2011,2,26,"Switzerland","Immigration",0.616385293905547,0.360321888730474
"Switzerland_Immigration",43520,2015,39,27,"Switzerland","Immigration",-0.942902366965747,0.0691172512464965
"Switzerland_Immigration",43520,2019,29,28,"Switzerland","Immigration",-0.230465220742606,0.113188834019561
"Switzerland_Immigration",43530,1999,2,29,"Switzerland","Immigration",-0.516475575894845,0.481744034840288
"Switzerland_Immigration",43530,2003,5,30,"Switzerland","Immigration",-0.160892198530167,0.307819968303878
"Switzerland_Immigration",43530,2015,33,32,"Switzerland","Immigration",-1.10014114176189,0.0748600657325332
"Switzerland_Immigration",43530,2019,10,33,"Switzerland","Immigration",-0.425273613867268,0.164243061700791
"Switzerland_Immigration",43531,2003,7,34,"Switzerland","Immigration",1.56435144139146,0.111365611127934
"Switzerland_Immigration",43540,2007,11,35,"Switzerland","Immigration",1.43425520961371,0.113726635710523
"Switzerland_Immigration",43711,2003,4,36,"Switzerland","Immigration",0.105125473492237,0.437926508392573
"Switzerland_Immigration",43711,2007,3,37,"Switzerland","Immigration",0.765059537087332,0.283828456451908
"Switzerland_Immigration",43711,2019,23,38,"Switzerland","Immigration",-0.961072441205377,0.080567321888392
"Switzerland_Immigration",43810,1999,60,39,"Switzerland","Immigration",-0.409752718822701,0.0716365296781817
"Switzerland_Immigration",43810,2003,97,40,"Switzerland","Immigration",-1.30474454854964,0.0369919034271858
"Switzerland_Immigration",43810,2007,60,41,"Switzerland","Immigration",-0.920475737748258,0.056752897100371
"Switzerland_Immigration",43810,2011,9,42,"Switzerland","Immigration",-0.0158321139086841,0.241098309091233
"Switzerland_Immigration",43810,2015,180,43,"Switzerland","Immigration",-1.28987201729592,0.0236023795668953
"Switzerland_Immigration",43810,2019,162,44,"Switzerland","Immigration",-1.15057439348563,0.0290984488776103
"Switzerland_Immigration",43811,2011,4,45,"Switzerland","Immigration",0.0101952605840795,0.364532047945296
"Switzerland_Immigration",43811,2015,16,46,"Switzerland","Immigration",-0.820318424764931,0.104412386293283
"Switzerland_Immigration",43811,2019,28,47,"Switzerland","Immigration",-0.56421561909648,0.100239840199443
"Switzerland_Immigration",43901,2007,11,48,"Switzerland","Immigration",0.578915753135321,0.222671002278534
"Switzerland_Immigration",43901,2019,21,49,"Switzerland","Immigration",-0.519193149920396,0.151722241248015
"Switzerland_Immigration",43902,2015,4,50,"Switzerland","Immigration",-0.646922407000344,0.288382218012836
"Switzerland_Labour and Social Welfare",43020,2019,170,1,"Switzerland","Labour and Social Welfare",0.525067208936266,0.0731140863551098
"Switzerland_Labour and Social Welfare",43110,1999,41,2,"Switzerland","Labour and Social Welfare",1.23232344090144,0.106410569971882
"Switzerland_Labour and Social Welfare",43110,2003,32,3,"Switzerland","Labour and Social Welfare",1.0939158429037,0.15011751574245
"Switzerland_Labour and Social Welfare",43110,2007,183,4,"Switzerland","Labour and Social Welfare",0.506608795023085,0.0588544321440115
"Switzerland_Labour and Social Welfare",43110,2011,61,5,"Switzerland","Labour and Social Welfare",0.228967271171268,0.110312595413329
"Switzerland_Labour and Social Welfare",43110,2015,71,6,"Switzerland","Labour and Social Welfare",1.28783605128717,0.0699779760318642
"Switzerland_Labour and Social Welfare",43110,2019,120,7,"Switzerland","Labour and Social Welfare",1.10410583343608,0.0590735753438772
"Switzerland_Labour and Social Welfare",43120,2007,8,8,"Switzerland","Labour and Social Welfare",-0.118262472791155,0.295963917790765
"Switzerland_Labour and Social Welfare",43120,2011,15,9,"Switzerland","Labour and Social Welfare",-0.0911033328350653,0.254138755335293
"Switzerland_Labour and Social Welfare",43120,2015,21,10,"Switzerland","Labour and Social Welfare",0.909979978926407,0.137589063268165
"Switzerland_Labour and Social Welfare",43120,2019,27,11,"Switzerland","Labour and Social Welfare",1.33587861161556,0.12164812353501
"Switzerland_Labour and Social Welfare",43220,2003,43,12,"Switzerland","Labour and Social Welfare",0.12907234817985,0.162639726625784
"Switzerland_Labour and Social Welfare",43220,2007,7,13,"Switzerland","Labour and Social Welfare",0.298717387310137,0.358274035572734
"Switzerland_Labour and Social Welfare",43220,2015,57,14,"Switzerland","Labour and Social Welfare",0.32801941046334,0.108472979965714
"Switzerland_Labour and Social Welfare",43220,2019,230,15,"Switzerland","Labour and Social Welfare",0.271312213654316,0.0573452875367383
"Switzerland_Labour and Social Welfare",43320,1999,115,16,"Switzerland","Labour and Social Welfare",0.347086953350179,0.0736995199129372
"Switzerland_Labour and Social Welfare",43320,2003,216,17,"Switzerland","Labour and Social Welfare",0.605642855123572,0.0588178200030562
"Switzerland_Labour and Social Welfare",43320,2007,302,18,"Switzerland","Labour and Social Welfare",0.823694440758309,0.0409647603404455
"Switzerland_Labour and Social Welfare",43320,2011,30,19,"Switzerland","Labour and Social Welfare",-0.285792464313896,0.166001668519572
"Switzerland_Labour and Social Welfare",43320,2015,72,20,"Switzerland","Labour and Social Welfare",0.452003219575619,0.0899114832322191
"Switzerland_Labour and Social Welfare",43320,2019,56,21,"Switzerland","Labour and Social Welfare",-0.108598281415581,0.130993516633996
