id,year,politicalparty,majortopic,subtopic,sentence text
14626,2008,PSOE,15,1599, Apoyaremos las acciones de los municipios dirigidas a mejorar las condiciones de los espacios urbanos dedicados a este fin a la formación de los comerciantes ambulantes y a garantizar a los ciudadanos las condiciones de compra
14627,2008,PSOE,14,1405,En las zonas en las que la escasa densidad de población hace poco atractiva la implantación de las modernas empresas comerciales apoyaremos programas de desarrollo rural en los que mediante comercios multiservicio apoyos a la logística y al transporte ventas domiciliarias etc se garantice un nivel suficiente de abastecimiento a la población
14628,2008,PSOE,14,1405, Debemos poner en valor la importancia que las actividades comerciales tienen en el desarrollo del mundo rural como garantía de abastecimiento de productos a los municipios menos de 5000 habitantes y también como actividad económica vinculada al turismo de interior y a la artesanía
14629,2008,PSOE,14,1401,La Ley de Arrendamientos Urbanos establece que en el año 2014 finaliza la prórroga de los alquileres de renta antigua cuyos titulares sean empresas
14630,2008,PSOE,14,1401, Nos proponemos durante la próxima legislatura estudiar los efectos económicos de esta adaptación para proponer un conjunto de medidas que permitan a los comerciantes afrontar la nueva situación
14631,2008,PSOE,15,1507,El comercio urbano se apoya en gran medida en empresarios individuales que han desarrollado su negocio pero que se enfrentan a la incertidumbre del relevo generacional
14632,2008,PSOE,15,1507, La proximidad temporal al cese del negocio es un freno a la realización de las necesarias inversiones de modernización
14633,2008,PSOE,15,1507, Realizaremos un plan de relevo generacional junto con las CCAA con el objetivo de facilitar el abandono de actividad a los comerciantes que sean sustituidos por sus familiares o por otros comerciantes más jóvenes
14634,2008,PSOE,12,1201,La seguridad es una de las principales preocupaciones de los comerciantes
14635,2008,PSOE,12,1201, Desarrollaremos un plan de seguridad en el comercio en el que a partir de los avances actuales de las tecnologías de la información los comerciantes puedan en todo momento tener información de la seguridad en su negocio y entrar en comunicación con las fuerzas de seguridad
14636,2008,PSOE,15,1522, Se reforzarán también las acciones dirigidas a impedir la entrada en nuestro mercado y la venta de productos falsificados y no homologados que constituyen un factor de competencia desleal para los comerciantes
14637,2008,PSOE,15,1599,18 ORGANISMOS REGULADORES MÁS INDEPENDIENTES Y EMPRESAS SOCIALMENTE MÁS RESPONSABLES
14638,2008,PSOE,15,1599,Durante la próxima legislatura el PSOE se compromete a introducir una reforma horizontal que afecte a todos estos organismos reguladores de tal manera que se dispongan para todos ellos unas equiparables condiciones de independencia funcional y de capacitación para mejor desarrollo de sus respectivas funciones
14639,2008,PSOE,15,1599,Por una parte su independencia orgánica será reforzada en los siguientes aspectos:
14640,2008,PSOE,9,999, Composición
14641,2008,PSOE,15,1599, En su composición colegiada estos organismos deberán contar con un número suficiente de miembros
14642,2008,PSOE,9,999, Proceso de designación
14643,2008,PSOE,15,1599, El carácter técnico de estos órganos hacen recomendable que su nombramiento sea llevado a cabo por el Gobierno a propuesta del ministerio competente
14644,2008,PSOE,15,1599, Para garantizar la capacidad y la independencia de sus miembros será necesaria una comparecencia ante la Comisión correspondiente del Congreso que podrá emitir observaciones sobre las candidaturas que van a ser nombradas
14645,2008,PSOE,9,999, Mandatos
14646,2008,PSOE,15,1599, Para evitar la coincidencia con las legislaturas y para garantizar la continuidad en su funcionamiento los mandatos deben ser de una duración de seis años a partir de renovaciones por tercios cada dos años
14647,2008,PSOE,15,1599, Limitación en la renovación a un único mandato
14648,2008,PSOE,9,999, Estatuto
14649,2008,PSOE,15,1599, El régimen de incompatibilidades para evitar conflictos de intereses se articulará reforzando la independencia de los supervisores tanto durante el ejercicio como a la finalización del mandato
14650,2008,PSOE,15,1599,Por lo que respecta a su independencia funcional debe asegurarse su desvinculación de la Administración General del Estado a través de las siguientes medidas:
14651,2008,PSOE,15,1599, Atribución de potestad de inspección propia y de una capacidad sancionadora suficiente para poder garantizar directamente el cumplimiento de sus propias resoluciones
14652,2008,PSOE,15,1599, Medios personales materiales y económicos propios suficientes que les permita desarrollar sus funciones de forma adecuada y elimine cualquier vínculo de dependencia económica
14653,2008,PSOE,9,999, Control parlamentario
14654,2008,PSOE,15,1599, Reforzaremos igualmente su control democrático a través de la rendición de cuentas sobre la base de informes anuales y sobre todo debe garantizarse la obligación de comparecer ante las comisiones o demás órganos parlamentario que requieran a sus miembros
14655,2008,PSOE,15,1599,Transparencia de los reguladores
14656,2008,PSOE,15,1599, En su actuación los reguladores respetarán las normas de transparencia y seguirán las reglas de buen gobierno conforme a estándares internacionales que les resulten aplicables
14657,2008,PSOE,15,1599, Del gobierno corporativo de las empresas a la reforma global del derecho de sociedades
14658,2008,PSOE,15,1599,Nuestros compromisos en materia de gobierno corporativo se moverán en la doble dirección marcada durante la pasada legislatura
14659,2008,PSOE,15,1599, Por un lado continuaremos las acciones ligadas al Código Unificado de Buen Gobierno y por otro continuaremos las reformas legales emprendidas en Derecho de Sociedades
14660,2008,PSOE,15,1502, Medidas que se orientan a la potenciación del papel de la junta general y una mayor protección de las y los pequeños accionistas
14661,2008,PSOE,9,999,Para ello los socialistas nos comprometemos a:
14662,2008,PSOE,15,1502, Institucionalizar el asociacionismo accionarial
14663,2008,PSOE,15,1502, A tal fin se creará bajo dependencia de la CNMF un Registro Voluntario de Agrupaciones de Accionistas de Sociedades Cotizadas
14664,2008,PSOE,15,1502, Eliminar las restricciones estatutarias al ejercicio de los derechos de voto
14665,2008,PSOE,15,1502, Mejorar la información de los accionistas con carácter previo a la celebración de las juntas generales para lo cual se proponen diversas medidas:
14666,2008,PSOE,15,1502, La información previa a los accionistas será objeto de una regulación dotada a un tiempo de incentivos al cumplimento y de aparato sancionador
14667,2008,PSOE,15,1502, Se fomentará el aprovechamiento de las posibilidades que ofrecen las tecnologías de la información y comunicación para que los accionistas reciban toda la información que se vaya a presentar a la junta general y ésta sea inmediatamente disponible
14668,2008,PSOE,15,1502, Se crearán Foros Electrónicos de Accionistas para estimular el interés social en beneficio de los pequeños accionistas
14669,2008,PSOE,15,1502, Facilitar el ejercicio de los derechos de minoría
14670,2008,PSOE,15,1502, Reformar los procesos de votación en las juntas generales
14671,2008,PSOE,9,999, A tal fin
14672,2008,PSOE,15,1502, Se revisará la regulación de las solicitudes públicas de delegación de voto con el fin de incrementar su transparencia y neutralidad
14673,2008,PSOE,15,1502, Se reformará la legitimación del accionista para asistir y votar
14674,2008,PSOE,15,1502, Se regulará la necesidad de votación separada de los asuntos que sean sustancialmente independientes
14675,2008,PSOE,15,1502, Se regulará que las sociedades permitan fraccionar el voto a fin de que los intermediarios financieros que aparezcan legitimados como accionistas pero actúen por cuenta de clientes distintos puedan emitir sus votos conforme a las instrucciones de éstos
14676,2008,PSOE,15,1502, Se perfeccionarán los sistemas y plataformas de emisión electrónica del voto prestándose especial atención al llamado “voto transfronterizo”
14677,2008,PSOE,20,2007, Impulsar el análisis y la evaluación de la calidad del Buen Gobierno Corporativo por asociaciones independientes organismos de investigación y universidades
14678,2008,PSOE,20,2007, Introducir las medidas de buen gobierno en las empresas públicas procurando el respeto de sus aspectos esenciales y adaptándolas a las particularidades que presenta la propiedad por parte de las Administraciones públicas
14679,2008,PSOE,15,1599, Fomento de la responsabilidad social empresarial
14680,2008,PSOE,15,1599,Para el PSOE la Responsabilidad Socila Empresarial RSE es garantía de desarrollo y bienestar porque aumenta la eficiencia y la sostenibilidad del desarrollo económico
14681,2008,PSOE,15,1599, Partiendo del trabajo realizado la propuesta de los socialistas para la próxima legislatura se concreta en continuar avanzando en el fomento y desarrollo de la RSE tomando como referente el diálogo entre todas las partes implicadas por lo que nos comprometemos en hacer del Consejo Estatal de RSE un órgano de dialogo permanente entre empresarios sindicatos organizaciones sociales y Administraciones Públicas que:
14682,2008,PSOE,15,1599, Asesore al Gobierno en materia de RSE proponiendo medidas que impulsen la responsabilidad social en las empresas en las organizaciones y en las Administraciones Públicas
14683,2008,PSOE,15,1599, Informe en su caso sobre las regulaciones de ámbito empresarial y sectorial desde la perspectiva de la RSE
14684,2008,PSOE,15,1599, Proponga y promocione los estándares y características que deberían contemplar las memorias de sostenibilidad y las herramientas más adecuadas para su elaboración y posterior seguimiento
14685,2008,PSOE,15,1599, Informe sobre el desarrollo de la RSE en España la Unión Europea y países terceros y sobre las actuaciones en materia de RSE de las empresas españolas tanto en el ámbito nacional como en el internacional
14686,2008,PSOE,15,1599, Participe en los foros nacionales e internacionales de manera especial en las instituciones de la Unión Europea estimulando la extensión de las prácticas de RSE
14687,2008,PSOE,15,1599, Del Consejo dependerá un Observatorio de Seguimiento y Análisis del proceso de implantación y desarrollo de la RSE
14688,2008,PSOE,9,999,Además nos comprometemos a:
14689,2008,PSOE,15,1599, Las Administraciones Públicas presentarán una Memoria Anual de RSE donde se establecerán pautas y recomendaciones de sostenibilidad y responsabilidad para el sector público
14690,2008,PSOE,15,1599, Favorecer la sensibilización de los ciudadanos las empresas y el conjunto de los actores sociales en materia de responsabilidad social con el objeto de que se tenga un mayor conocimiento de las iniciativas y experiencias más relevantes para lo que se apoyaran las iniciativas de los distintos actores sociales e institucionales que favorezcan el mejor conocimiento de la RSE
14691,2008,PSOE,15,1525, Promover la información dirigida a los consumidores sobre el consumo cívico o responsable fomentando la utilización del etiquetado como herramienta distintiva de cumplimiento de criterios sociales y medioambientales promoviendo la producción cívica o responsable
14692,2008,PSOE,15,1505, Asimismo se promoverá entre la ciudadanía la contratación de ahorro socialmente responsable a través de productos financieros como depósitos fondos de inversión seguros y planes de pensiones
14693,2008,PSOE,15,1599, Fomentar la investigación sobre la RSE y el desarrollo sostenible
14694,2008,PSOE,15,1599, Potenciar el Punto Nacional de Contacto PNC para que desempeñe eficazmente la función de difundir las Líneas Directrices de la OCDE entre el tejido empresarial español proporcionando un foro de discusión y de conciliación en la aplicación de dichas Líneas Directrices
14695,2008,PSOE,15,1599, Integrar los enfoques de RSE y de los principios del desarrollo sostenible en los sistemas de gestión pública
14696,2008,PSOE,15,1599, Se establecerán requisitos en términos de Responsabilidad Social Empresarial de acuerdo con lo establecido en la legislación de contratos del sector público en la ejecución de los contratos con la Administración
14697,2008,PSOE,15,1599, Fomentar la Inversión Socialmente Responsable  ISR
14698,2008,PSOE,15,1599, La Administración gestionará sus fondos de pensiones y el de Reserva de la Seguridad Social incluyendo en sus inversiones criterios de RSE
14699,2008,PSOE,15,1599, Además los fondos de inversión de pensiones y las entidades de capital riesgo deberán indicar si siguen criterios de ISR en la selección de sus inversiones
14700,2008,PSOE,15,1599, Incentivar la responsabilidad social en todo el ámbito empresarial tanto en las grandes como en las medianas y pequeñas empresas así como en otro tipo de organizaciones
14701,2008,PSOE,15,1521, En particular se fomentarán instrumentos de apoyo y herramientas de gestión de la RSE en las PYMES
14702,2008,PSOE,15,1599, Promover la incorporación de la RSE en la estructura y funcionamiento de las organizaciones y de las empresas así como en el núcleo estatutario y de administración de las sociedades mercantiles
14703,2008,PSOE,15,1599, Favorecer a las asociaciones empresariales que fomentan la autorregulación empresarial sectorial de la RSE con el fin de facilitar prácticas homogéneas y garantizar la competencia leal en esta materia
14704,2008,PSOE,15,1599, Promocionar la extensión de la elaboración de informes de responsabilidad social por parte de las empresas dando apoyo técnico e informativo sobre temas e indicadores de medidas susceptibles de ser incluidos en el Informe de RSE así como animando a que las empresas validen su información por medio de la labor de verificación realizada por los distintos actores sociales
14705,2008,PSOE,15,1599, Extender el mismo tipo de criterios de aplicación de RSE que se plantean de aplicación en España al comportamiento de las empresas españolas en su actuación dentro de países terceros con especial atención a dichas prácticas en los países en vías de desarrollo
14706,2008,PSOE,7,705,2 PROGRESO SOSTENIBLE: EL CAMBIO CLIMÁTICO UNA OPORTUNIDAD DE FUTURO
14707,2008,PSOE,2,200,Durante la legislatura que acaba España ha registrado un fuerte avance en el ámbito de los derechos sociales que caracterizan a las sociedades de bienestar
14708,2008,PSOE,2,200, Ahora ha llegado el momento de avanzar con decisión en la senda de la consecución de derechos más contemporáneos que deben ser seña de identidad de la política socialista
14709,2008,PSOE,7,700, Entre ellos destaca el derecho al medio ambiente Artículo 45 de la Constitución Española: “1  Todos tienen el derecho a disfrutar de un medio ambiente adecuado para el desarrollo de la persona así como el deber de conservarlo
14710,2008,PSOE,7,700, 2 Los poderes públicos velarán por la utilización racional de todos los recursos naturales con el fin de proteger y mejorar la calidad de la vida y defender y restaurar el medio ambiente apoyándose en la indispensable solidaridad colectiva
14711,2008,PSOE,12,1210, 3 Para quienes violen lo dispuesto en el apartado anterior en los términos que la Ley fije se establecerán sanciones penales o en su caso administrativas así como la obligación de reparar el daño causado”
14712,2008,PSOE,2,200,Esta nueva ampliación de derechos supone un estímulo para consolidar un modelo de desarrollo económico basado en el conocimiento la innovación y la asunción de responsabilidad social sin duda un avance respecto al modelo de crecimiento predominante durante los últimos años
14713,2008,PSOE,12,1200, Más progreso más duradero con más seguridad y más bienestar para la ciudadanía
14714,2008,PSOE,7,700,Además la fuerza de los hechos ha colocado las preocupaciones ambientales en el núcleo de las agendas políticas de los países más avanzados y desarrollados
14715,2008,PSOE,7,705,Hoy salvo casos excepcionales ya nadie pone en duda que el cambio climático tiene su causa fundamental en la actividad humana por lo tanto hoy se acepta sin discusión la definición que se fijó en la cumbre del Río en 1992: “un cambio en el clima atribuible directa o indirectamente a la actividad humana que altera la composición de la atmósfera mundial y se suma a la variabilidad climática natural observada durante periodos de tiempo comparables”
14716,2008,PSOE,7,705,El cambio climático es un problema global y social
14717,2008,PSOE,7,705, La sociedad de nuestro tiempo los hombres y mujeres de hoy tienen la obligación de contribuir a su solución convirtiendo el gran desafío que supone en nuevas oportunidades de cambio y trasformación
14718,2008,PSOE,7,700, Los nuevos retos vendrán marcados por tres ámbitos fundamentales para la sostenibilidad: el consumo y la producción los recursos naturales y la energía
14719,2008,PSOE,7,705,En el consumo y la producción debemos transformar los hábitos de la sociedad y de los ciudadanos acabar con el perverso binomio que asimila desarrollo económico y social a generación inevitable de pasivos ambientales estresando al planeta por el agotamiento de sus recursos naturales y de su capacidad de carga
14720,2008,PSOE,7,700, Reivindicando el valor de la normativa ambiental como acicate de la competitividad y la creación de empleo
14721,2008,PSOE,7,709,La protección de los recursos naturales cobra un papel protagonista por la degradación de nuestro territorio con todos sus activos ambientales sociales y económicos
14722,2008,PSOE,7,709, Es sin duda un desafío mayor para España ya que tenemos uno de los mejores territorios de Europa y más ricos en biodiversidad
14723,2008,PSOE,7,700, Frenar el proceso de liquidación de este valioso recurso y su urbanización imparable que disminuye recursos hídricos provocando graves problemas de deforestación y desertificación ha sido y seguirá siendo en los próximos años una exigencia fundamental de la sostenibilidad
14724,2008,PSOE,7,700,En este sentido las ciudades planifican y gestionan actividades que en su conjunto representan el 50% del consumo energético final generándose en ellas la mayor parte de los residuos
14725,2008,PSOE,7,700, La planificación y gestión desde los principios de la suficiencia eficacia y ecoeficiencia junto con modelo urbano que permita planes de transporte colectivo no contaminantes es un elemento esencial para la protección de recursos básicos como el suelo el agua y el aire
14726,2008,PSOE,8,806,El modelo energético vigente basado en un uso intensivo de recursos fósiles y minerales no renovables petróleo carbón gas uranio y un uso intensivo de la energía con un constante incremento de la demanda y una gran desigualdad de acceso a la misma 2000 millones de personas en el mundo no tienen acceso a la electricidad debe cambiar en los próximos años
14727,2008,PSOE,8,806,El cambio de escenario energético mundial con respecto a la seguridad de abastecimiento y al cambio climático obliga a que la política económica y la política energética contemplen la sostenibilidad energética no como un sobrecoste sino como una inversión beneficiosa para el país cuyas externalidades van a contribuir a mejorar la renta nacional y la renta disponible
14728,2008,PSOE,8,806, Adaptarse a los cambios geopolíticos de la energía supone impulsar el cambio tecnológico hacia fuentes bajas en carbono y un modelo de crecimiento que establezca una exigencia de evaluación del impacto energético de todas las decisiones
14729,2008,PSOE,7,700,El Gobierno socialista recibió una herencia del Partido Popular marcada por un modelo económico basado en la especulación del suelo con la consiguiente destrucción del patrimonio ecológico común y vinculado a un uso anárquico de los recursos naturales
14730,2008,PSOE,7,705, España estaba a la cabeza europea en dependencia energética en incremento de emisiones de CO2 y consumo de petróleo
14731,2008,PSOE,7,704, Y todo ello se produjo con la absoluta impunidad de los que contaminaban y despilfarraban recursos esenciales como la energía o el agua
14732,2008,PSOE,7,705,Por primera vez se ha dado la máxima prioridad a la lucha contra el cambio climático y al cumplimiento de los compromisos de España en el marco del Protocolo de Kyoto apostando por las energías renovables y el ahorro y la eficiencia energética
14733,2008,PSOE,7,705, La puesta en marcha de numerosas iniciativas desde los diversos Ministerios involucrados ha permitido que España comience a reducir sus emisiones y su consumo energético a pesar de que la economía sigue creciendo vigorosamente
14734,2008,PSOE,7,705,Este liderazgo del Gobierno y en particular del Presidente Zapatero ha permitido que esta cuestión haya aparecido con gran fuerza en la agenda institucional social económica y mediática
14735,2008,PSOE,7,705, Es destacable el alto consenso político e institucional que el Gobierno ha sido capaz de concitar para que España pueda afrontar adecuadamente el desafío del cambio climático
14736,2008,PSOE,7,705,La coherencia con lo realizado en la pasada legislatura y la ambición de lo que queremos hacer en los próximos cuatro años marcan las propuestas de este programa
14737,2008,PSOE,7,700,21 SOSTENIBILIDAD AMBIENTAL Y ENERGÍA
14738,2008,PSOE,19,1902, Cumplimiento de los compromisos asumidos por España en el marco del Protocolo de Kyoto
14739,2008,PSOE,7,705,Para ello es crucial aplicar la Estrategia Española de Cambio Climático y Energía Limpia desarrollando y reforzando los instrumentos previstos en la misma
14740,2008,PSOE,9,999, En particular daremos prioridad a las medidas siguientes:
14741,2008,PSOE,8,807, El Gobierno aprobará una ley sobre eficiencia energética y energías renovables que reforzará la seguridad jurídica de las inversiones y garantizará rentabilidad económica a todos los sectores implicados en el avance a medio y largo plazo hacia una economía baja en carbono
14742,2008,PSOE,8,806, En el marco del Plan Nacional de I+D se desarrollará el eje estratégico “Energía y cambio climático” potenciando la investigación en todas las energías renovables y en particular sobre las posibilidades de transformar energías renovables no acumulables solar eólica etc en energías almacenables potencial hidráulica química etc de forma que se garantice un suministro previsible y gestionable de energía
14743,2008,PSOE,7,705, El Gobierno seguirá promoviendo la investigación en captura y almacenamiento de CO2  con el objetivo adicional de que España sea la sede de una de las grandes plantas de almacenamiento previstas por la Unión Europea
14744,2008,PSOE,7,705, A través de la contratación pública se incentivará a las empresas que hagan público su compromiso de reducción de emisiones de gases de efecto invernadero las medidas que adoptan y los resultados anuales que obtienen
14745,2008,PSOE,7,705, Las Administraciones públicas incluirán criterios de ahorro y eficiencia energética en todos los pliegos de condiciones de los contratos públicos por obras suministro y servicios
14746,2008,PSOE,21,2104, El Gobierno incorporará los criterios de adaptación al cambio climático en el diseño de todas las infraestructuras de interés general y en particular en las infraestructuras portuarias de acuerdo con los escenarios proporcionados por la comunidad científica
14747,2008,PSOE,7,705, En este sentido el PSOE promoverá el establecimiento de la sede del Instituto Internacional del Cambio Climático en la ciudad de Zaragoza lugar de referencia de las políticas de desarrollo sostenible tras la celebración de la Exposición Internacional de 2008
14748,2008,PSOE,7,705, Dicho Instituto así como su Comité Científico contarán con la dotación presupuestaria suficiente para desarrollar su labor
14749,2008,PSOE,19,1902, En los Programas de Cooperación al Desarrollo y con el objetivo de reducir los impactos ambientales producidos por el cambio climático en los países más pobres se incorporarán programas específicos de mitigación y adaptación
14750,2008,PSOE,8,803, El Gobierno promoverá la utilización de los biocarburantes y en particular de los de segunda generación residuos agrícolas y forestales y de otras materias primas no alimentarias y aplicará un sistema de certificado de su origen para evitar que procedan de actividades que puedan tener efectos adversos de carácter socioeconómico o ambiental en los países productores
14751,2008,PSOE,7,709, El Gobierno financiará con carácter adicional a los programas ya existentes en la próxima legislatura la plantación de 45 millones de árboles de especies autóctonas con la máxima capacidad de actuar como sumidero de CO2 y promoverá la gestión sostenible de los bosques y su adaptación a los efectos del cambio climático
14752,2008,PSOE,7,705, El transporte supone más del 30% de las emisiones de gases de efecto invernadero
14753,2008,PSOE,7,705, El Gobierno aprobará una ley para la movilidad sostenible con exigencias mínimas de adecuación de todo tipo de transportes para contribuir a la reducción de emisiones de gases de efecto invernadero y con incentivos para reducir las necesidades de desplazamiento en transporte individual teletrabajo planes específicos de las empresas de más de 200 trabajadores etc
14754,2008,PSOE,7,705, Formulación de nuevos objetivos estratégicos de reducción de emisiones de CO2 para el año 2020 para contribuir a los objetivos de la UE
14755,2008,PSOE,8,806,Se elaborará una nueva Planificación energética acorde con los Escenarios a 2030 con una nueva Estrategia de ahorro y eficiencia energética 20132020 un nuevo Plan de Energías Renovables 20112020
14756,2008,PSOE,8,806, En este sentido impulsaremos la promoción de la generación distribuída la cogeneración y la energía solar termoeléctrica y fotovoltaica distribuida facilitando el acceso de estas instalaciones a la red
14757,2008,PSOE,8,806, Garantizaremos que en el año 2020 al menos el 40% de la energía eléctrica producida y consumida en España proceda de fuentes renovables
14758,2008,PSOE,8,800, Ciudades Sostenibles
14759,2008,PSOE,7,705,Una parte fundamental en la Estrategia Española de Cambio Climático y Energía Limpia serán las medidas tendentes a conseguir ciudades sostenibles
14760,2008,PSOE,9,999, En este sentido los socialistas proponemos:
14761,2008,PSOE,8,807,Plan Nacional de Rehabilitación en la Edificación
14762,2008,PSOE,8,807,El 30% de las emisiones de CO 2 procede de forma directa o indirecta del consumo de energía en el interior de los edificios
14763,2008,PSOE,8,807,El Gobierno socialista pondrá en marcha un gran Programa nacional de rehabilitación integral de viviendas y edificios ya construidos con la participación de los agentes económicos y sociales que contemplará la rehabilitación de 500000 viviendas y edificios a lo largo de la legislatura y la movilización de 9000 millones de euros
14764,2008,PSOE,8,807,Se trata de un Plan configurado para buscar que los viejos edificios acaben cumpliendo los requerimientos del Código Técnico de Edificación logrando la mejor Certificación Energética
14765,2008,PSOE,8,807, Pretendemos en efecto que las acciones emprendidas partan de un proyecto global; que como resultado se obtenga una certificación energética que avale la mejora realizada; y por todo ello que junto con la reducción en la factura energética se incorpore valor añadido a cada edificio rehabilitado
14766,2008,PSOE,8,807,Como consecuencia de esas acciones integrales se valorará el aporte en relación con la reducción en el consumo energético que podría variar entre un 35 y un 60%
14767,2008,PSOE,9,999, En concreto el Programa incluirá las siguientes medidas:
14768,2008,PSOE,8,807, En primer lugar una línea de subvención directa de 1000 millones de euros para la rehabilitación energética de viviendas en el periodo 20082012
14769,2008,PSOE,8,807, En segundo lugar una nueva línea de crédito del Instituto de Crédito Oficial de 2000 millones de euros anuales 8000 a lo largo de la legislatura
14770,2008,PSOE,8,807, Esta medida permitirá a los hogares financiar la parte de la reforma de su vivienda que no quede cubierta por las ayudas directas anunciadas en condiciones de financiación preferentes
14771,2008,PSOE,14,1401, Plan de Renovación Urbana
14772,2008,PSOE,7,705,En las ciudades se planifican y gestionan actividades que en su conjunto vienen a representar en torno al 50% del consumo energético final CEF y sin su concurrencia no será posible conseguir reducciones de consumo energético y de emisiones de Gases de Efecto Invernadero GEI en particular en los llamados sectores difusos residencial y transporte
14773,2008,PSOE,7,705, Promoveremos un programa ECOciudades 2020 con Planes que significarán desarrollos singularizados en todas las ciudades con más de 50000 habitantes y capitales de provincia con el objetivo de alinearse al año 2020 con los compromisos en materia de energía y mitigación del cambio climático establecidos a nivel de la UE y los que emerjan de las negociaciones del Protocolo de Kyoto contando con escenarios al 2020 observatorios de seguimiento y foros de participación
14774,2008,PSOE,8,807, Vamos a dotar un fondo específico de 200 millones euros para financiar obras de rehabilitación y renovación de edificios y escuelas públicas en las ciudades de más de 50000 habitantes y capitales de provincia
14775,2008,PSOE,8,807, Siguiendo la iniciativa de las ciudades energéticamente responsables del Presidente Clinton favoreceremos un partenariado entre el Estado los ayuntamientos y las principales entidades financieras del país para acometer una transformación total de los edificios públicos de las ciudades de nuestro país que se conviertan en edificios sostenibles y con una nueva fuente de energía
14776,2008,PSOE,8,807, Con el fin de conseguir una gestión energética local sostenible y eficiente para contener y corregir la demanda energética existente los ayuntamientos elaborarán planes locales de ahorro y eficiencia que definirán la estrategia energética en el ámbito local
14777,2008,PSOE,7,705, Transporte Urbano
14778,2008,PSOE,7,705,El 50% de las emisiones de CO2 debidas al transporte se producen en las ciudades y zonas metropolitanas
14779,2008,PSOE,10,1001, El Gobierno reforzará y ampliará los ferrocarriles de cercanías y apoyará a los ayuntamientos de más de 100000 habitantes en los que se hayan aprobado planes de movilidad sostenible para que amplíen y renueven su flota de transporte público incorporando energías limpias y para que potencien la oferta de bicicletas municipales así como las infraestructuras necesarias para su uso aparcamientos específicos carrilesbici etc
14780,2008,PSOE,10,1001, Revisión del PEIT aplicando criterios más exigentes para la inclusión de las nuevas infraestructuras en la planificación y anticipando las medidas de gestión de la movilidad
14781,2008,PSOE,10,1001, Implantación de Planes de movilidad urbana y Planes de movilidad sostenible para empresas de más de 200 trabajadores en futura Ley de Movilidad Sostenible
14782,2008,PSOE,10,1001, Puesta en marcha de un Plan específico para la potenciación del transporte público y el no motorizado con el objetivo de incentivar las alternativas al vehículo privado
14783,2008,PSOE,7,705, Hacia una nueva política energética que mitigue el cambio climático y garantice la seguridad y la calidad del abastecimiento
14784,2008,PSOE,7,798,Desde 2004 el Gobierno socialista ha desarrollado un programa de reformas destinadas a garantizar el suministro promover la competencia en los mercados y fomentar la sostenibilidad medioambiental mediante el impulso a las energías renovables la promoción del ahorro y la eficiencia energética la mejora de los mecanismos de gestión de la demanda y el fomento de la I+D+i en el sector
14785,2008,PSOE,8,806, Como resultado el aumento de la contribución de las energías renovables a la generación de electricidad ha sido muy notable: a finales de 2007 la potencia eólica instalada más de 15000 MW supera el objetivo que el PP se marcó para 2011 y la participación de las instalaciones solares fotovoltaicas también excede las previsiones para ese mismo año
14786,2008,PSOE,8,806, La solar termoeléctrica ha empezado con fuerza su desarrollo en España ostentando el liderazgo mundial en todas las tecnologías
14787,2008,PSOE,8,806,En materia de ahorro y eficiencia energética se han puesto en marcha dos Planes de Acción que permitirán conseguir una disminución de más de 100000 Ktep en el consumo de energía primaria lo que equivale al 68% del consumo de energía primaria registrado en España durante 2006
14788,2008,PSOE,8,806, Los primeros resultados de estas reformas indican que la dependencia energética de España ha dejado de acrecentarse mientras la intensidad energética viene reduciéndose desde 2005
14789,2008,PSOE,8,806, Además también en 2006 se registró la primera disminución del consumo anual de energía primaria que se producía en muchos años y se consiguió una rebaja en las emisiones de gases de efecto invernadero lo que nos acerca al cumplimiento del compromiso de España en el protocolo de Kyoto
14790,2008,PSOE,8,800,En lo referente a la política energética el programa socialista presentado en 2004 era un proyecto a largo plazo
14791,2008,PSOE,8,800, El gran número de iniciativas emprendidas a lo largo de la legislatura que ahora acaba obligará a efectuar un gran esfuerzo durante los próximos años para asegurar su puesta en marcha: se debe seguir creando el marco idóneo para que el sector energético pueda convertirse en un vector de innovación empleo riqueza y sostenibilidad que revierta en el conjunto de la sociedad
14792,2008,PSOE,8,800,En cuanto a la organización de los mercados energéticos se ha desarrollado un intenso programa de reformas para mejorar su funcionamiento estableciendo instrumentos que han permitido aumentar la transparencia y favorecer la competencia y que van desde la celebración de diferentes tipos de subastas hasta el reforzamiento de la separación de las actividades que se llevan a cabo en los sectores energéticos tarea en la que ya fueron pioneros los gobiernos socialistas anteriores al apostar por un modelo que separaba la red de transporte y la gestión técnica del sistema del resto de actividades
14793,2008,PSOE,8,802, Además la creación del Mercado Ibérico de la Electricidad MIBEL ha supuesto un avance en la integración de los mercados energéticos europeos y constituye hoy en día una referencia para procesos similares que se desarrollan en la Unión Europea
14794,2008,PSOE,8,800,La sostenibilidad del modelo energético será el objetivo fundamental de la política energética del Gobierno de España
14795,2008,PSOE,8,800, Para conseguirla seguiremos avanzando por el camino ya iniciado a lo largo de la pasada legislatura plenamente coherente con la estrategia aprobada por el Consejo Europeo de marzo de 2007 que persigue tres objetivos: aumentar la seguridad del suministro sostenibilidad social disponer de energía a precios que garanticen la competitividad de la economía sostenibilidad económica y promover el uso de energías renovables a la vez que se fomenta el ahorro y la eficiencia energética sostenibilidad ambiental
