"doc_id","text","before","after","number","document_type","elec_period","date","title","pattern","id"
"text192.44","Es ist davon auszugehen, dass nahezu alle Beschäftigten unter den Geltungsbereich eines Tarifvertrages fallen.E.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7765
"text192.45","Erfüllungsaufwand E.1 Erfüllungsaufwand für Bürgerinnen und Bürger Für Bürgerinnen und Bürger entsteht kein Erfüllungsaufwand.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7766
"text192.46","E.2 Erfüllungsaufwand für die Wirtschaft Bürokratiekosten entstehen für die Wirtschaft nur in geringem Maße.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7767
"text192.47","Davon Bürokratiekosten aus Informationspflichten a) Mindestlohngesetz Durch die in § 2 geregelte Fälligkeit des Mindestlohns entsteht der Wirtschaft kein zusätzlicher Erfüllungsaufwand, da bei allen bestehenden Arbeitsverhältnissen bereits eine Fälligkeit besteht.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7768
"text192.48","Ein möglicher Mehraufwand für die Umstellung bestehender Regelungen lässt sich nicht quantifizieren.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7769
"text192.49","Durch das Mindestlohngesetz (MiLoG) entsteht nach § 16 ein Erfüllungsaufwand für Arbeitgeber in Höhe von etwa 50 000 Euro.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7770
"text192.50","Nach § 17 Absatz 1 MiLoG entsteht kein zusätzlicher Erfüllungsaufwand für Arbeitgeber, da die von den Arbeitnehmerinnen und Arbeitnehmern geleistete Arbeitszeit in der Regel ohnehin für die ordnungsgemäße Abwicklung der Arbeitsverhältnisse dokumentiert werden muss.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7771
"text192.51","Nach § 17 Absatz 2 MiLoG entsteht kein zusätzlicher Erfüllungsaufwand für Arbeitgeber, da die für die Kontrolle der Einhaltung des Gesetzes erforderlichen Unterlagen in der Regel ohnehin aufgrund anderweitiger gesetzlicher Vorgaben aufbewahrt werden dürften. b) Verdienststatistikgesetz Die Änderung des Verdienststatistikgesetzes führt zu einem zusätzlichen Erfüllungsaufwand für die Wirtschaft von 205 000 Euro.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7772
"text192.52","E.3 Erfüllungsaufwand der Verwaltung a) Mindestlohngesetz Die Mindestlohnkommission wird in ihrer Arbeit durch eine Geschäftsund Informationsstelle (§ 12) unterstützt.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7773
"text192.53","Dafür fallen pro Jahr Personalkosten in Höhe von 800 000 Euro, Kosten für Räume und technische Ausstattung in Höhe von 200 000 Euro und Kosten für Informationszwecke in Höhe von 100 000 Euro an.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7774
"text192.54","Zusätzlich kann die Mindestlohnkommission eigene Forschungsvorhaben in Auftrag geben.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7775
"text192.55","Eine Quantifizierung der Kosten hierfür ist zum jetzigen Zeitpunkt nicht möglich.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7776
"text192.56","Die Einführung eines Mindestlohns, der durch die Zollbehörden kontrolliert wird, ist mit zusätzlichen Vollzugsaufwendungen in Form höherer Personalund Sachkosten verbunden. b) Verdienststatistikgesetz Die Änderung des Verdienststatistikgesetzes führt zu einem zusätzlichen Erfüllungsaufwand für die Verwaltung (Statistische Ämter der Länder) von 96 000 Euro. c) Mindestarbeitsbedingungengesetz Durch die Aufhebung des Mindestarbeitsbedingungengesetzes entstehen für die Verwaltung Minderausgaben bei den Personalund Sachkosten in Höhe von 670 000 Euro.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7777
"text192.57","Dem stehen jedoch Mehraufwände aufgrund der Regelungen des Mindestlohngesetzes (z.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7778
"text192.58","B. aufgrund der Geschäftsstelle sowie der Evaluierung) in ähnlicher Höhe gegenüber. d) Arbeitnehmer-Entsendegesetz Mit dem Erlass neuer Verordnungen nach dem Arbeitnehmer-Entsendegesetz, die durch die Zollbehörden kontrolliert werden, können zusätzliche Vollzugsaufwendungen in Form höherer Personalund Sachkosten verbunden sein.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7779
"text192.59","Momentan ist aber noch nicht absehbar, welche Branchen von der vorgesehenen Öffnung des Arbeitnehmer-Entsendegesetzes Gebrauch machen.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7780
"text192.60","Mehrbedarf an Sachund Personalmitteln ist grundsätzlich finanziell und stellenmäßig im jeweiligen Einzelplan auszugleichen.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7781
"text192.61","Einzelheiten zu einem Mehrbedarf sind dem Haus-haltsaufstellungsverfahren vorbehalten.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7782
"text192.62","F. Weitere Kosten Als Folge der Einführung des Mindestlohns können sich bei vollständiger Überwälzung der Lohnund Gehaltssteigerungen die Preise für Güter und Dienstleistungen im Jahr 2015 moderat erhöhen.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7783
"text192.63","Eine Quantifizierung dieses Effektes ist nicht möglich.BUNDESREPUBLIK DEUTSCHLAND Berlin, 28.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7784
"text192.64","Mai 2014 DIE BUNDESKANZLERIN An den Präsidenten des Deutschen Bundestages Herrn Prof. Dr.","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7785
"text192.65","Norbert Lammert Platz der Republik 1 11011 Berlin Sehr geehrter Herr Präsident, hiermit übersende ich den von der Bundesregierung beschlossenen","text250","1","18/1558","Gesetzentwurf","18",2014-05-28,"Entwurf eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)","Entwurf eines Gesetz",7786
"text193.2","Problem und Ziel Ziel des Vertrages ist es, der Weltgemeinschaft Reformierter Kirchen (WGRK) als internationaler Dachorganisation von derzeit 229 nationalen Kirchen in 108 Staaten die Niederlassung als Organisation und die Wahrnehmung ihrer Aufgaben durch ihre Mitarbeiter in Deutschland zu erleichtern.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7788
"text193.3","In diesem Rahmen werden der WGRK vertraglich bestimmte Sonderrechte bei der Einreise und dem Aufenthalt ihrer ausländischen Mitarbeiter und Gäste eingeräumt, insbesondere im Bereich des Aufenthaltsrechts und des Zugangs zur gesetzlichen Krankenversicherung.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7789
"text193.5","Lösung Durch das Gesetz sollen die erforderlichen Voraussetzungen geschaffen werden, um den vertraglich zugesagten Sonderrechten innerstaatlich zur Geltung zu verhelfen.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7791
"text193.7","Alternativen Keine.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7793
"text193.9","Haushaltsausgaben ohne Erfüllungsaufwand Keine.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7795
"text193.11","Erfüllungsaufwand E.1 Erfüllungsaufwand für die Bürgerinnen und Bürger Den ausländischen Amtsträgern, Beschäftigten und deren unmittelbaren Angehörigen der WGRK entsteht zu Beginn ihrer Einreise nach Deutschland ein etwas erhöhter, nicht bezifferbarer Erfüllungsaufwand, da zusätzlich Anträge, z.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7797
"text193.12","B. auf Ausstellung von Ausweisen, gestellt werden müssen.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7798
"text193.13","Durch die im Vertrag eingeräumten Erleichterungen für die Einreise und den Aufenthalt in Deutschland wird der Erfüllungsaufwand für die Betroffenen im Laufe des Verfahrens jedoch erheblich reduziert werden.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7799
"text193.14","E.2 Erfüllungsaufwand für die Wirtschaft Der Wirtschaft entsteht kein zusätzlicher Erfüllungsaufwand.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7800
"text193.15","E.3 Erfüllungsaufwand Verwaltung Der Verwaltung entsteht zunächst ein geringfügiger zusätzlicher Erfüllungsaufwand, da die Verfahren zur Beschleunigung der Ausstellung von Visa, die Ausstellung von Sonderausweisen und der Zugang zur gesetzlichen Krankenversicherung für den Personenkreis der WGRK noch neu sind.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7801
"text193.16","Der Erfüllungsaufwand reduziert sich jedoch insgesamt, da bestimmte Verfahren entfallen (z.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7802
"text193.17","B. keine Aufenthaltserlaubnis erforderlich, vereinfachter Zugang zur gesetzlichen Krankenversicherung).","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7803
"text193.18","F. Weitere Kosten Sonstige Kosten für die Wirtschaft, Kosten für soziale Sicherungssysteme, Auswirkungen auf Einzelpreise und das Preisniveau, insbesondere auf das Verbraucherpreisniveau, entstehen nicht.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7804
"text193.19","BUNDESREPUBLIK DEUTSCHLAND Berlin, 22.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7805
"text193.20","September 2014 DIE BUNDESKANZLERIN An den Präsidenten des Deutschen Bundestages Herrn Prof. Dr.","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7806
"text193.21","Norbert Lammert Platz der Republik 1 11011 Berlin Sehr geehrter Herr Präsident, hiermit übersende ich den von der Bundesregierung beschlossenen","text251","1","18/2587","Gesetzentwurf","18",2014-09-22,"Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -","Entwurf eines Gesetz",7807
"text194.2","Problem und Ziel In Deutschland sind derzeit rund 2,63 Millionen Menschen pflegebedürftig.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7809
"text194.3","Davon werden rund 1,85 Millionen ambulant versorgt und von diesen rund zwei Drittel ausschließlich durch Angehörige.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7810
"text194.4","Es ist zu erwarten, dass angesichts der kontinuierlich zunehmenden Zahl der Pflegebedürftigen in unserer Gesellschaft immer mehr Frauen und Männer vor der Aufgabe stehen, sich innerhalb der Familie aktiv in die Pflege einzubringen.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7811
"text194.5","Wegen einer familiären Pflegesituation müssen viele Menschen ihren Alltag grundlegend verändern; sie müssen oft kurzfristig eine erforderliche professionelle Unterstützung organisieren oder auch selbst für längere Zeit die häusliche Pflege übernehmen.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7812
"text194.6","Dies stellt die betreuenden Personen insbesondere dann vor große Herausforderungen, wenn sie berufstätig sind.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7813
"text194.7","Vor allem Frauen sind von dieser Mehrbelastung betroffen.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7814
"text194.8","Denn nach wie vor wird die familiäre Pflege vorwiegend von Frauen geleistet.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7815
"text194.9","Sie übernehmen als Mütter Verantwortung für ihre Kinder, sie stehen mitten im Berufsleben und pflegen als Töchter ihre Mutter oder ihren Vater.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7816
"text194.10","Da der Anteil der Pflegepersonen, die zugleich erwerbstätig sind, in den vergangenen Jahren deutlich gestiegen ist und weiter steigen wird, müssen sich auch die Arbeitgeber auf die Doppelbelastung von Pflege und Beruf stärker einstellen.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7817
"text194.11","Dazu gehört nicht zuletzt, ein Arbeitsumfeld zu schaffen, in dem die Mitarbeiterinnen und Mitarbeiter für die zusätzliche Aufgabe der Pflege ihrer Angehörigen Wertschätzung erfahren und Rahmenbedingungen vorfinden, um neben der Erwerbsarbeit die Angehörigenpflege bewältigen zu können.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7818
"text194.12","Die meisten pflegenden Angehörigen benötigen in der Lebensphase, in der sie Familie, Pflege und Beruf vereinbaren müssen, vor allem mehr zeitliche Flexibilität.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7819
"text194.13","Angesichts der hohen Bereitschaft, Pflegeaufgaben für Familienangehörige wahrzunehmen, ist es eine wichtige gesellschaftspolitische Aufgabe, für Beschäftigte die Rahmenbedingungen zur Vereinbarkeit von Pflege und Erwerbstätigkeit zu verbessern.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7820
"text194.14","Dies entspricht zudem den Erfordernissen des demografischen Wandels und trägt zur Umsetzung der Demografiestrategie der Bundesregierung bei.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7821
"text194.16","Lösung Die Möglichkeiten, die das Familienpflegezeitgesetz (FPfZG) und das Pflegezeitgesetz (PflegeZG) zur besseren Vereinbarkeit von Pflege und Beruf bieten, werden gemeinsam weiterentwickelt.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7823
"text194.17","Dazu gehört insbesondere die Einführung des Rechtsanspruchs auf Familienpflegezeit.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7824
"text194.18","Beschäftigte, die Pflegezeit oder Familienpflegezeit in Anspruch nehmen, werden zugleich einen Anspruch auf finanzielle Förderung (zinsloses Darlehen) zur besseren Bewältigung des Lebensunterhalts während der Freistellung, die mit einer Gehaltsreduzierung verbunden ist, haben.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7825
"text194.19","Die bis zu zehntägige Auszeit für Angehörige, die kurzfristig Zeit für die Organisation einer neuen Pflegesituation benötigen, wird aufbauend auf der geltenden gesetzlichen Regelung mit einer Lohnersatzleistung (Pflegeunterstützungsgeld) gekoppelt.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7826
"text194.21","Alternativen Keine.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7828
"text194.23","Haushaltsausgaben ohne Erfüllungsaufwand 1.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7830
"text194.24","Familienpflegezeit und Pflegezeit Unter Zugrundelegung der durchschnittlichen Darlehenshöhen für die Arbeitgeberdarlehen nach dem geltenden Familienpflegezeitgesetz entstehen dem Bund für die Bereitstellung der zinslosen Darlehen an die Beschäftigten in Familienpflegezeit oder Pflegezeit sowie für die Absicherung des Kreditausfallrisikos durch Erlöschen und Teilerlass aufgrund von Härtefallregelungen Ausgaben von rund 1,3 Millionen Euro im ersten Jahr.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7831
"text194.25","In Abhängigkeit von der Inanspruchnahme steigen die Ausgaben (abzüglich der Darlehensrückzahlung) im Finanzplanungszeitraum auf bis zu 9,4 Millionen Euro an.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7832
"text194.26","Die Mehrausgaben des Bundes für die Bereitstellung der zinslosen Darlehen sowie für die Absicherung des Kreditausfallrisikos werden durch Einsparungen vollständig innerhalb der geltenden Haushaltsund Finanzplanansätze des Einzelplans des Bundesministeriums für Familie, Senioren, Frauen und Jugend gedeckt.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7833
"text194.27","Durch die Änderungen des FPfZG und des PflegeZG kann es in der Sozialversicherung insgesamt zu Beitragsmindereinnahmen kommen, soweit pflegende Angehörige, die ohne die Neuregelung ihre Arbeitszeit nicht reduziert hätten, Familienpflegezeit oder Pflegezeit in Anspruch nehmen.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7834
"text194.28","Umgekehrt ergeben sich Beitragsmehreinnahmen für pflegende Angehörige, die sonst ihre Erwerbstätigkeit zugunsten der Angehörigenpflege aufgegeben hätten.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7835
"text194.29","Da der Umfang der zu erwartenden Reduktion der Arbeitszeit nur schwer abschätzbar ist und auch belastbare Annahmen zur Anzahl der Pflegenden, die ihre Erwerbstätigkeit ansonsten aufgegeben hätten, nicht vorliegen, ist der Saldo beider Effekte ohne weitere Erkenntnisse nicht zu quantifizieren.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7836
"text194.30","Nimmt man jedoch modellhaft an, dass bei allen Inanspruchnahmen die Beschäftigten ihre Arbeitszeit im größtmöglichen Umfang reduzieren und es keine positiven Beschäftigungseffekte gibt, können der Sozialversicherung maximal jährliche Mindereinnahmen im mittleren einstelligen Millionenbereich entstehen.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7837
"text194.31","Für die Kommunen – und in geringerem Umfang auch für den Bund – können sich in der Grundsicherung für Arbeitsuchende geringe, nicht bezifferbare Mehrausgaben ergeben.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7838
"text194.32","Diesbezüglicher etwaiger Mehrbedarf, soweit er auf den Bund entfällt, wird im Einzelplan des Bundesministeriums für Arbeit und Soziales innerhalb der geltenden Haushaltsund Finanzplanansätze aufgefangen.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7839
"text194.34","Pflegeunterstützungsgeld Die finanziellen Auswirkungen des Pflegeunterstützungsgeldes sind schwer abzuschätzen, da insbesondere das mögliche Inanspruchnahmeverhalten unbekannt ist.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7841
"text194.35","Die Inanspruchnahme der Regelung zur kurzzeitigen Arbeitsverhinderung kommt insbesondere für erwerbstätige Hauptpflegepersonen zu Beginn der Pflegebedürftigkeit in Frage.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7842
"text194.36","Bei rund 744 000 jährlichen Neuzugängen in die Leistungen der Pflegeversicherung sind laut der Studie „Wirkungen des Pflege-Weiterentwicklungsgesetzes“ etwa 357 000 Hauptpflegepersonen mehr als geringfügig beschäftigt und können vor allem für die Inanspruchnahme der Regelung zur kurzzeitigen Arbeitsverhinderung in Betracht kommen.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7843
"text194.37","Es wird unterstellt, dass durch die Lohnersatzleistung bis zu 50 Prozent dieser Personen die Auszeit in Anspruch nehmen.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7844
"text194.38","Nicht in allen Fällen dürfte allerdings der Gesamtzeitraum von zehn Tagen für die Organisation der Pflege notwendig sein.","text252","1","18/3124","Gesetzentwurf","18",2014-11-10,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf","Entwurf eines Gesetz",7845
