,text,election,code,pos,party_code,country_code,party,country,name,name_english,code_extract,sentiment,country_party_election_sentiment,country_party_election_code,party_agg
6281,"Hierzu müssen die notwendigen Rahmenbedingungen geschaffen werden wie etwa durch die Setzung von Anreizen für interkommunale, regionale Abstimmung bei Gewerbeansiedlungen.",2009,501,1604,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6282,Wir wollen die Qualität der deutschen Gewässer weiter verbessern.,2009,501,1606,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6283,"Hierzu wollen wir anspruchsvolle Anforderungen an die Gewässergüte in Europa gemeinsam mit unseren Nachbarn umsetzen, Schadstoffe weiter vermindern sowie unseren zukunftsweisenden Gewässerschutz entwickeln.",2009,501,1607,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6284,Wir wollen die Abfallwirtschaft und das Ressourcenmanagement im europäischen Kontext weiter entwickeln.,2009,501,1612,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6285,Unser Ziel ist dabei eine ökologisch und ökonomisch effizientere,2009,501,1613,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6286,Vorrang hat ist die Abfallvermeidung.,2009,501,1615,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6287,Nicht vermeidbare Abfälle müssen soweit wie möglich verwertet werden.,2009,501,1616,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6288,"Ein besonderes Anliegen ist uns dabei eine Stabilisierung des Mehrwegsystems, das ökologisch wertvoll und effizient ist.",2009,501,1620,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6289,Zwei Drittel der Deutschen fühlen sich im Wohnumfeld durch Straßenlärm gestört.,2009,501,1621,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6290,Lärm kostet Lebensqualität und schadet der Gesundheit.,2009,501,1622,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6291,Die Lärmbekämpfung muss vorrangig an der Quelle erfolgen.,2009,501,1623,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6292,"Wir fordern, dass die geltenden Lärmsanierungswerte abgesenkt werden.",2009,501,1624,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6293,Wir sprechen uns für die Fortführung der Bundesmittel für Lärmsanierung über das Konjunkturprogramm hinaus aus.,2009,501,1625,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6294,"Wir wollen die Lärmbekämpfung durch verstärkte Verbauung von lärmarmem Asphalt, durch Verkehrsvermeidung und -verlagerung und durch Lärmschutzwände und -wälle entlang von Straßen und Schienenstrecken voranbringen.",2009,501,1626,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6295,Die Luftqualität ist Ausdruck gesunder Lebensbedingungen.,2009,501,1627,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6296,"Wir setzen uns dafür ein, die Schadstoffe bereits an der Quelle zu reduzieren.",2009,501,1628,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6297,Mit Augenmaß wollen wir uns vor allem für eine Senkung der Feinstaub- und Stickoxidemissionen einsetzen.,2009,501,1629,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6298,Er trägt zur Senkung der Feinstaubemissionen bei,2009,501,1631,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6299,Deutschland wird weiterhin einen wichtigen Beitrag zur Bewältigung des globalen Klimawandels leisten.,2009,501,1956,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6300,die Klima- und Umweltschutz zum Ziel hat,2009,501,1995,41521_200909,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2009_501,CDU/CSU
6301,Wachstumsförderung durch Strukturreformen,2013,410,96,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6302,Deshalb wollen wir uns für neue Schwerpunkte zur Stärkung der Wettbewerbsfähigkeit einsetzen.,2013,410,98,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6303,und die nachhaltige Stärkung der wirtschaftlichen Leistungskraft in den Mittelpunkt ihres Handelns stellt.,2013,410,102,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6304,Nur so können wir auf Dauer unser Ziel erreichen: Wachstum und Beschäftigung zum Wohle der Bürgerinnen und Bürger Europas!,2013,410,103,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6305,Auch dadurch hat die Wirtschaftskraft unseres Landes seit 2009 um mehr als acht Prozent zugenommen.,2013,410,115,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6306,"Das ist ein wichtiger Schritt, damit Deutschland zum digitalen Wachstumsland Nr. 1 in Europa wird und sich eine starke Rolle in attraktiven Zukunftsmärkten sichert.",2013,410,168,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6307,für Wohlstand,2013,410,221,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6308,"Dafür wollen wir in den kommenden vier Jahren weiter die Weichen richtig stellen, indem wir gemeinsam mit unseren Partnern auf europäischer Ebene dafür sorgen , dass die Stärkung und Förderung der wirtschaftlichen Leistungsfähigkeit Grundlage für Beschäftigung, soziale Sicherheit und Zukunftsfähigkeit Kern unseres Handelns auf allen Ebenen ist.",2013,410,247,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6309,nachhaltigem Wachstum,2013,416,253,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6310,"Wir wollen daher Europa wettbewerbsfähiger machen, um dauerhaft nachhaltiges Wachstum zu ermöglichen",2013,416,306,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6311,"Wir wollen eine Gesellschaft und Wirtschaft, die auf ein Wachstum von Ideen und neuen Lösungen setzt, die dazu beitragen, Umwelt und Wirtschaft besser miteinander zu vereinbaren.",2013,416,376,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6312,"Solche Lösungen können sowohl neue Formen der Mobilität in Großstädten oder einer umweltfreundlichen, sicheren und preisgünstigen Energieversorgung sein.",2013,416,377,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6313,"Es sind Lösungen, die nicht nur Deutschland zukunftsfester und lebenswerter machen können.",2013,416,378,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6314,"Es sind auch Lösungen, die nachhaltiges Wachstum zum entscheidenden Wettbewerbsvorteil für unsere Wirtschaft machen, indem sie Antworten auf die globalen Herausforderungen geben und damit die Grundlage für neue Exporterfolge und Arbeitsplätze bei uns bilden.",2013,416,379,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6315,Dies fördert eine nachhaltige wirtschaftliche Entwicklung und verantwortungsbewusstes Unternehmertum.,2013,416,431,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6316,Das ist ein Wachstumsprogramm zum Nulltarif.,2013,410,445,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6317,Wir wollen im Sinne einer sicheren und nachhaltigen Versorgung mit Rohstoffen auch in den Förderländern auf den verantwortungsvollen Umgang mit Rohstoffen hinwirken.,2013,416,494,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6318,Das gilt vor allem für die Wahrung der Menschenrechte und die Einhaltung international anerkannter sozialer und ökologischer Standards.,2013,416,495,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6319,"Unsere Erfolge der letzten Jahre zeigen, dass Wachstum für steigende Steuereinnahmen sorgt.",2013,410,579,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6320,"Wachstum hat das Leben vieler Menschen in unserem Land, aber auch weltweit, in beispielloser Weise verbessert und Wohlstand ermöglicht.",2013,410,689,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6321,Dabei ist Wachstum in der Sozialen Marktwirtschaft kein Selbstzweck.,2013,416,690,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6322,Marktwirtschaft und Wachstum müssen dem Menschen dienen.,2013,416,691,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6323,"Dazu gehört, die gesellschaftlichen und wirtschaftlichen Entwicklungsmöglichkeiten nachkommender Generationen stärker als bisher zu sichern.",2013,416,693,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6324,"Deshalb wollen wir ein Wachstum, das Ökonomie, Ökologie und Soziales miteinander verbindet.",2013,416,694,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6325,"Dies gilt gerade angesichts der vor uns liegenden Herausforderungen wie dem globalen Klimawandel, der Versorgung einer immer größer werdenden Weltbevölkerung und der Wirtschafts-und Finanzkrise.",2013,416,695,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6326,"Nachhaltiges Wachstum bedeutet nicht einfach „mehr“, sondern vor allem „Besseres“ zu schaffen.",2013,416,696,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6327,"Wir wollen eine Wirtschaft, die Vorreiter bei nachhaltigen Produkten, intelligenten Lösungen und Strategien zur Verbesserung der Vereinbarkeit von Umwelt und Wirtschaft ist.",2013,416,697,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6328,Unser Verständnis von Wachstum und Wohlstand weist über den Tag hinaus und muss drei Aspekte von Nachhaltigkeit erfüllen:,2013,416,699,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6329,Sie zu schützen ist unser Auftrag.,2013,501,705,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6330,Das Prinzip der Nachhaltigkeit ist fester Bestandteil unserer Politik.,2013,501,706,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6331,"Wir wollen unseren Nachkommen eine Welt bewahren und hinterlassen, die auch morgen noch lebenswert ist.",2013,501,707,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6332,"Ganz entscheidend für ökologische Nachhaltigkeit ist, dass bereits eine deutliche Entkopplung von Wirtschaftswachstum und Ressourcenverbrauch gelungen ist.",2013,416,708,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6333,Diesen Weg gilt es fortzusetzen.,2013,416,709,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6334,Menschen zur Teilhabe zu befähigen und dadurch den gesellschaftlichen Zusammenhalt zu stärken – das ist soziale Nachhaltigkeit.,2013,501,710,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6335,Dieses Verständnis von Wohlstand kann das Bruttoinlandsprodukt (BIP) allein nicht abbilden.,2013,416,716,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6336,"Es ist eine gute Kennzahl, um die Wirtschaftsleistung zu messen und dafür ist es auch weiter notwendig.",2013,410,717,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6337,Mehr kann es aber nicht messen.,2013,416,718,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6338,"Deshalb sind wir der Auffassung, dass wir ein neues Instrument brauchen, das diesem umfassenden Verständnis von Wohlstand und Lebensqualität gerecht wird.",2013,416,719,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6339,"Vor diesem Hintergrund begrüßen wir die Vorschläge der Enquete-Kommission „Wachstum, Wohlstand, Lebensqualität“ des Deutschen Bundestages.",2013,416,720,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6340,"So sollen neben dem Bruttoinlandsprodukt unter anderem auch Schulden des Staates und der Privathaushalte, Beschäftigungsquote, Bildungsabschlüsse sowie Fort-und Weiterbildungsquote, Gesundheit, demokratische Mitsprache sowie Luftverschmutzung und Artenvielfalt in nationaler und internationaler Perspektive ermittelt werden.",2013,416,721,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6341,Damit würde eine umfassende Abbildung des Wohlstandes möglich.,2013,416,722,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6342,Als Schritt in diese Richtung wollen wir bei staatlichen Maßnahmen künftig verstärkt den Nutzen im Hinblick auf eine nachhaltige Entwicklung darstellen.,2013,416,723,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6343,Damit schaffen wir die Voraussetzung für eine über reine Kostenberechnungen hinausgehende Betrachtung.,2013,416,724,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6344,"Tiere sind für uns Mitgeschöpfe, deshalb werden wir unsere weltweit vorbildliche Forschung zur Entwicklung von Alternativen zu Tierversuchen fortsetzen.",2013,501,1027,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6345,"Mit einer Versorgung, die auf erneuerbare Energien und einen geringeren Energieverbrauch setzt, schützen wir zugleich unsere Umwelt und fördern den Klimaschutz.",2013,501,1032,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6346,Jede vierte Kilowattstunde Strom wird heute aus erneuerbaren Energien gewonnen.,2013,501,1034,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6347,Zugleich sichern wir mit dem Ausbau einer auf erneuerbaren Energien fußenden Energieversorgung Arbeitsplätze und Wertschöpfung im eigenen Land.,2013,416,1036,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6348,Das Erneuerbare-Energien-Gesetz (EEG) hat den Ausbau regenerativer Energien beschleunigt und Deutschland hierbei eine Spitzenposition gesichert.,2013,501,1049,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
