,text,election,code,pos,party_code,country_code,party,country,name,name_english,code_extract,sentiment,country_party_election_sentiment,party_agg
3712,Seit einem Vierteljahrhundert hat es für die Rentnerinnen und Rentner keine vergleichbar positive Entwicklung gegeben.,2017,504,788,41521_201709,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2017_left,CDU/CSU
3713,Diese Entwicklung wollen wir durch ein klares Konzept fortführen und verstetigen:,2017,504,789,41521_201709,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2017_left,CDU/CSU
3714,Die Weiterentwicklung der Rente nach 2030 soll in einem partei- und fraktionsübergreifenden gesellschaftlichen Konsens unter Einbeziehung der Tarifpartner geregelt werden.,2017,504,790,41521_201709,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2017_left,CDU/CSU
3715,Die gesetzliche Rente soll zentraler Pfeiler der Altersvorsorge bleiben.,2017,504,792,41521_201709,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2017_left,CDU/CSU
3716,Unser Ziel bleibt es weiterhin Altersarmut zu vermeiden.,2017,504,794,41521_201709,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2017_left,CDU/CSU
3717,"Sollte sich vor dem Jahr 2030 aufgrund der Empfehlungen der Kommission Handlungsbedarf bei der betrieblichen oder privaten Vorsorge ergeben, werden wir die notwendigen Maßnahmen ergreifen.",2017,504,795,41521_201709,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2017_left,CDU/CSU
3718,"Mit dem Angebot der Flexi-Rente haben wir vor zwei Jahren einen ersten Schritt gemacht, um uns auf die neuen Herausforderungen einzustellen.",2017,504,816,41521_201709,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2017_left,CDU/CSU
3719,Wir werden für weitere Verbesserungen eintreten.,2017,504,817,41521_201709,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2017_left,CDU/CSU
3720,für eine daraus resultierende Bedürftigkeit haftet jedoch die Solidargemeinschaft.,2017,504,588,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3721,"Die AfD möchte Alleinerziehenden helfen, ein eigenverantwortliches Leben zu führen.",2017,504,589,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3722,Die demografische Entwicklung bringt die sozialen Sicherungssysteme in Gefahr.,2017,504,732,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3723,Unsere Wirtschafts- und Steuerpolitik sehen wir auch als Teil der Sozialpolitik.,2017,504,823,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3724,Es gilt die hohe Kinderarmut und die drohende Altersarmut zu bekämpfen.,2017,504,853,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3725,"Den Menschen in unserem Land wieder Sicherheit im Arbeitsleben und im Alter zu geben, ist der Alternative für Deutschland ein besonderes Anliegen.",2017,504,874,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3726,Nur mit einer ausreichenden Versorgung im Alter kann Altersarmut verhindert werden.,2017,504,875,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3727,"Das Bestreben der AfD ist es daher, das System der gesetzlichen Rentenversicherung so zu gestalten, dass es leistungsfähig und den Herausforderungen der Zukunft nachhaltig gewachsen ist.",2017,504,876,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3728,Die besondere demografische Herausforderung der nächsten Jahrzehnte wird – mindestens vorübergehend – eine stärkere Mitfinanzierung aus Steuermitteln erforderlich machen.,2017,504,877,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3729,"Die AfD fordert, die Rente zukünftig bei Erreichen einer Lebensarbeitszeit von bis zu 45 Jahren, statt wie bisher vom Lebensalter abhängig, zu gewähren.",2017,504,883,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3730,Bekanntlich wird bereits in naher Zukunft die Zahl der Rentner im Verhältnis zur Zahl der Beitragszahler überproportional steigen.,2017,504,884,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3731,Die jüngeren Generationen der Beitragszahler werden diese finanzielle Verpflichtung nicht alleine schultern können.,2017,504,885,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3732,"Es wird daher notwendig sein, die staatlichen Transferzahlungen aus allgemeinen Steuermitteln an die Rentenversicherung erheblich zu erhöhen, um die Beiträge der arbeitenden Menschen in erträglichen Grenzen zu halten.",2017,504,886,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3733,"Die zur Zeit dort mobilisierten jährlichen Milliardenbeträge, mit steigender Tendenz für die Zukunft, müssen in die Stabilisierung der Alterssicherung der deutschen Bevölkerung umgelenkt werden.",2017,504,888,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3734,Die Gesundheitspolitik in Deutschland steht angesichts der demografischen Entwicklungen vor großen Herausforderungen.,2017,504,912,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3735,Die Sicherstellung der medizinischen Versorgung für alle Bürger in Stadt und Land gehört zu den Grundpfeilern des modernen Sozialstaates.,2017,504,913,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3736,"Wir setzen uns für eine leistungsfähige, flächendeckende und möglichst wohnortnahe medizinische Versorgung für alle Bürger ein – im ambulanten wie im stationären Bereich.",2017,504,914,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3737,Die Finanzierung unseres Gesundheitswesens wird durch allgemeine politische Fehlentwicklungen bedroht:,2017,504,916,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3738,In allen vollstationären medizinischen Einrichtungen entwickelt sich ein Mangel an qualifiziertem Pflegepersonal („Pflegenotstand“).,2017,504,926,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3739,"Eine Hauptursache ist, dass die Personalkosten im „DRG-Fallpauschalensystem“ der Krankenhäuser unzulänglich abgebildet sind.",2017,504,927,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3740,In den Krankenhaus- entgelten sind die tariflichen Entgeltsteigerungen deshalb nur teilweise enthalten.,2017,504,928,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3741,"Aufgrund dieser Deckungslücke sehen sich viele Krankenhäuser gezwungen, Personalstellen, insbesondere bei der Pflege, einzusparen.",2017,504,929,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3742,und Nachteilen für die Patienten.,2017,504,931,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3743,Wir wollen die wirtschaftliche Lage der Krankenhäuser durch Abbau von Investitionsstaus verbessern,2017,504,936,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3744,Die wirtschaftlich angespannte Lage der meisten Krankenhäuser wird durch die fehlende Investitionsfinanzierung der Länder weiter verschärft.,2017,504,938,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3745,"Seit Jahren werden nur etwa die Hälfte der ca. 5,5 Milliarden Euro für den Erhalt der Krankenhäuser erforderlichen Mittel bereitgestellt.",2017,504,939,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3746,"Die daraus resultierende Notwendigkeit, Investitionsmittel aus den Behandlungspauschalen zu finanzieren, führt zur weiteren Verschärfung der finanziellen Situation vieler Krankenhäuser.",2017,504,940,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3747,Die Ambulanzen der Krankenhäuser sollen durch die Einrichtung von Portal-Praxen entlastet werden.,2017,504,945,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3748,Aufgrund von teilweise langen Wartezeiten im ambulanten Bereich werden die Notfallambulanzen der Krankenhäuser mit einer zunehmenden Anzahl von unkritischen Behand lungsfällen überschwemmt.,2017,504,946,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3749,"Wir setzen uns deshalb, wie in einigen Bundesländern bereits praktiziert, für die Einrichtung von Portal-Praxen aus dem niedergelassenen Bereich am Krankenhaus ein.",2017,504,947,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3750,Durch das flächendeckende Angebot eines Hausarztsystems sollen ambulante Behandlungen besser koordiniert und Doppeluntersuchungen vermieden werden.,2017,504,949,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3751,Das Kostenbewusstsein und die Eigenverantwortlichkeit des Bürgers sollen gestärkt werden.,2017,504,950,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3752,Gesundheit ist immer auch eine Frage des Vertrauens.,2017,504,953,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3753,"Wir befürworten aber die Speicherung eines Notfalldatensatzes, einschließlich eines Medikamentenplans und einer Patientenverfügung, direkt auf der Karte.",2017,504,971,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3754,"Für die Speicherung und den Austausch weiterer Gesundheitsdaten schlagen wir, neben dem Datenaustausch in Praxisverbünden, die Schaffung eines elektronischen Gesundheitspasses vor, bei dem die Daten nicht zentral, sondern direkt auf dem Medium gespeichert werden.",2017,504,972,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3755,"Mieter, deren Einkommen nicht für die Miete reicht, sind weiterhin durch Wohngeld zu unterstützen.",2017,504,1072,41953_201709,41,41953,Germany,Alternative für Deutschland,Alternative for Germany,504,left,Germany_Alternative für Deutschland_2017_left,AfD
3756,"Wir wissen, wie wir in eine starke Gesundheitsversorgung",2021,504,55,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3757,"Wir wissen, wie wir in eine starke Gesundheitsversorgung",2021,504,57,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3758,und mit einem Weiterbildungsgeld auch für Erwerbstätige in Qualifizierungsphasen eine soziale Absicherung schaffen.,2021,504,214,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3759,"Dazu streben wir neben der Senkung der EEG-Umlage ein Energiegeld an, das jede*r Bürger*in erhält.",2021,504,256,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3760,"Über das Energiegeld geben wir alle zusätzlichen Einnahmen transparent an die Menschen zurück und entlasten sie direkt, indem sie eine Rückerstattung pro Kopf bekommen.",2021,504,257,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3761,"Bezieher*innen von Transferleistungen wie Arbeitslosengeld II oder Sozialhilfe profitieren ebenfalls, da das Energiegeld nicht auf die Grundsicherung angerechnet werden soll.",2021,504,261,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3762,"Mit einem Zuschuss zum Wohngeld, dem Klimawohngeld, ermöglichen wir auch Empfänger*innen von Wohngeld, in klimafreundlichen Wohnungen zu leben.",2021,504,401,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3763,Die Weltgesundheitsorganisation sieht in hormonstörenden Chemikalien eine globale Gesundheitsbedrohung.,2021,504,732,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3764,"Wir wollen giftige Chemikalien, die Erkrankungen wie Krebs, Diabetes oder Allergien und ungewollte Kinderlosigkeit auslösen können, aus allen Alltagsprodukten verbannen, indem wir das EU-Recht im Chemikalienbereich verbessern und schnell und konsequent durchsetzen.",2021,504,733,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3765,"Unser Ziel ist, dass die Menschen gesund in einer gesunden Umwelt leben können.",2021,504,739,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3766,Reserveantibiotika sollen der Humanmedizin vorbehalten werden.,2021,504,889,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3767,"Damit sichern wir Existenzen,",2021,504,999,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3768,"Zudem wollen wir die Entwicklung von Impfstoffen, Medikamenten und Medizinprodukten stärker fördern.",2021,504,1099,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3769,und wir bauen die Gründungsförderung aus der Arbeitslosigkeit bedarfsgerecht aus.,2021,504,1188,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3770,und die Daseinsvorsorge vor Liberalisierungsdruck schützen.,2021,504,1224,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3771,Weitere Privatisierungen öffentlicher Unternehmen im Bereich der öffentlichen Pflichtaufgaben der Daseinsvorsorge lehnen wir ab.,2021,504,1542,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3772,"Corona hat uns schonungslos die Stärken und Schwächen unseres Sozialstaates vor Augen geführt: wie wichtig ein robustes Gesundheitssystem für alle ist, wie zentral eine Wirtschaftskraft ist, die für gesellschaftlichen Wohlstand und damit einen Sozialstaat sorgt, der Menschen bei Jobverlust oder Wirtschaftseinbruch vor Obdachlosigkeit bewahrt.",2021,504,1620,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3773,"Jetzt ist die Zeit, die richtigen Lehren zu ziehen.",2021,504,1629,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3774,Der Weg aus der Pandemie muss zu einem neuen sozialen Sicherheitsversprechen führen.,2021,504,1630,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3775,"Wir wollen Schritt für Schritt die sozialen Systeme so verändern, dass sie allen Menschen Sicherheit und Halt geben, auch in Zeiten persönlicher und gesellschaftlicher Umbrüche, und ihnen Teilhabe ermöglichen.",2021,504,1631,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3776,"Wohnen ist die soziale Frage unserer Zeit und für viele Menschen, viele Familien bis weit in die Mittelschicht hinein eine der Existenz.",2021,504,1637,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3777,"Unser Gesundheitssystem soll allen eine gleichwertige Gesundheitsversorgung garantieren, aber es klaffen Lücken: Gesundheitsämter wurden kaputtgespart, in Krankenhäusern und der Verwaltung fehlt Personal, die, die da sind, arbeiten am Anschlag.",2021,504,1638,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3778,"Wir wollen die Vorzeichen ändern und Vorsorge zum Leitprinzip machen: Kliniken sollen ihrem gesellschaftlichen Auftrag entsprechend finanziert werden, auch auf dem Land braucht es Zugang zu Geburtshilfe und Notfallhilfen.",2021,504,1639,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3779,"In der Pflege setzen wir uns ein für bessere Arbeitsbedingungen, mehr Personal, Sicherheit für Menschen, die Pflege benötigen, und für diejenigen, die Angehörige oder Freund*innen pflegen.",2021,504,1640,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3780,"Digitalisierung, globaler Wettbewerb und der nötige Umbau der Wirtschaft bedeuten für viele Menschen große Veränderungen, die mit der Angst vor Verlusten einhergehen.",2021,504,1641,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3781,Aber Angst lähmt und macht mürbe.,2021,504,1642,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3782,Menschen benötigen auch im Übergang Sicherheit.,2021,504,1643,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3783,"Es gilt die Risiken abzusichern und Perspektiven zu geben, etwa durch eine Arbeitsversicherung und durch Weiterbildung.",2021,504,1644,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3784,"Bei allen Angeboten im Sozialraum, bei allen Bau- und Wohnumfeldmaßnahmen, die Kinder und Jugendliche betreffen, werden wir sie beteiligen, ihr Wohl sichern und dies im Baugesetzbuch und im Bundesimmissionsschutzgesetz berücksichtigen.",2021,504,1659,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3785,Daher werden wir eine Gesamtstrategie zur Prävention und Bekämpfung von Kinderarmut entwickeln und umsetzen.,2021,504,1664,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3786,Neben hervorragender Infrastruktur werden wir Familien mit einer einfachen und gerechten Kinder- und Familienförderung stärken: der Kindergrundsicherung.,2021,504,1665,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3787,"Unser Vorhaben: Kindergeld, Kinderfreibeträge, Kinderzuschlag, das Sozialgeld für Kinder und die Bedarfe für Bildung und Teilhabe in eine neue, eigenständige Leistung zusammenzufassen.",2021,504,1666,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3788,"Mit der Kindergrundsicherung bekommt jedes Kind einen festen Garantie-Betrag, Kinder in Familien mit geringem oder gar keinem Einkommen erhalten zusätzlich noch einen GarantiePlus- Betrag.",2021,504,1667,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3789,"Je niedriger das Familieneinkommen, desto höher der GarantiePlus-Betrag.",2021,504,1668,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3790,"Nach einmaliger Beantragung bei der Geburt wird die Höhe der Kindergrundsicherung automatisch von der Familienkasse berechnet, die sie dann auch auszahlt.",2021,504,1669,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3791,So kommt die Kindergrundsicherung garantiert bei jedem Kind an und Schritt für Schritt beenden wir Kinderarmut.,2021,504,1670,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3792,"Die Kindergrundsicherung verbinden wir mit einer Neuermittlung dessen, was Kinder zum Leben brauchen.",2021,504,1672,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3793,"Ob Kita, Kindertagespflege, Hortbetreuung, Familienberatung, Hilfen zur Erziehung oder Angebote der Jugendarbeit – die öffentlichen und freien Träger der Kinder- und Jugendhilfe begleiten Familien beim Aufwachsen der Kinder.",2021,504,1674,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3794,Sozialarbeiter*innen und pädagogische Mitarbeiter*innen leisten dabei unter hohem Zeit- und Arbeitsdruck Enormes.,2021,504,1675,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3795,Durch gesetzliche Vorgaben zur Personalplanung wollen wir für besser ausgestattete Jugendämter und Entlastung der Fachkräfte sorgen.,2021,504,1676,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3796,"Qualitätsstandards wollen wir überall in der Kinder- und Jugendhilfe verbindlich erstellen und gemeinsam mit Verbänden, Trägern und Wissenschaft weiterentwickeln.",2021,504,1677,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3797,Leistungsansprüche von Kindern und Jugendlichen mit körperlichen und geistigen Behinderungen werden bisher in einem eigenen Sozialgesetzbuch für Menschen mit Behinderungen geregelt.,2021,504,1678,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3798,"Mit einem Bundesinklusionsgesetz soll sichergestellt werden, dass alle Angebote der Kinder- und Jugendhilfe künftig so ausgestaltet sind, dass sie sich auch an Kinder und Jugendliche mit Behinderungen und ihre Familien richten.",2021,504,1679,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3799,Die bestehenden Rechtsansprüche gelten für sie weiter.,2021,504,1680,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3800,Wir wollen auf dem eingeschlagenen Weg hin zu einem inklusiven SGB VIII zügiger voranschreiten.,2021,504,1681,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3801,"Daher werden wir die Länder und Kommunen, die bereits vor Umsetzung des Bundesinklusionsgesetzes alle Kinder unter dem Dach der Jugendhilfe vereinen wollen, mit einem Bundesmodellprogramm unterstützen.",2021,504,1682,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3802,So können wertvolle Anregungen für den bundesweiten Umstrukturierungsprozess gewonnen werden.,2021,504,1683,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3803,Den Kostenbeitrag von Jugendlichen in einer vollstationären Einrichtung oder Pflegefamilie wollen wir abschaffen.,2021,504,1684,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3804,"Wir werden Jugendarbeit,",2021,504,1689,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3805,"Die Offene Kinder- und Jugendarbeit, Jugendsozialarbeit, Frühe Hilfen und alle Formen von Hilfen zur Erziehung werden wir gemeinsam mit Ländern und Kommunen sicherstellen",2021,504,1692,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
